date,nav,units,fund_value,cash,total_value,total_cost,unrealized_pnl,unrealized_pnl_pct,buy_cash,sell_cash,buy_units,sell_units,note
2021-01-21,2.1714,1168.4065,2537.08,250.00,2787.08,2250.00,537.08,0.2387,0.00,0.00,0.0000,0.0000,"净值创新高: nav=2.1714, last_peak_nav=2.1714"
2021-01-22,2.1867,1168.4065,2554.95,250.00,2804.95,2250.00,554.95,0.2466,0.00,0.00,0.0000,0.0000,"净值创新高: nav=2.1867, last_peak_nav=2.1867"
2021-01-25,2.2068,1168.4065,2578.44,250.00,2828.44,2250.00,578.44,0.2571,0.00,0.00,0.0000,0.0000,"净值创新高: nav=2.2068, last_peak_nav=2.2068"
2021-01-26,2.1603,1168.4065,2524.11,250.00,2774.11,2250.00,524.11,0.2329,0.00,0.00,0.0000,0.0000,
2021-01-27,2.1789,1168.4065,2545.84,250.00,2795.84,2250.00,545.84,0.2426,0.00,0.00,0.0000,0.0000,
2021-01-28,2.1152,1168.4065,2471.41,250.00,2721.41,2250.00,471.41,0.2095,0.00,0.00,0.0000,0.0000,
2021-01-29,2.1048,1168.4065,2459.26,250.00,2709.26,2250.00,459.26,0.2041,0.00,0.00,0.0000,0.0000,
2021-02-01,2.1503,1377.4288,2961.89,300.00,3261.89,2700.00,561.89,0.2081,450.00,0.00,209.0223,0.0000,"预投入划入: 50.00 元 -> 锁定池 (pre_invest_locked=300.00); 常规买入: 使用未锁定现金 450.00 元 (cash_pool=750.00, locked=300.00)"
2021-02-02,2.1807,1377.4288,3003.76,300.00,3303.76,2700.00,603.76,0.2236,0.00,0.00,0.0000,0.0000,
2021-02-03,2.1820,1377.4288,3005.55,300.00,3305.55,2700.00,605.55,0.2243,0.00,0.00,0.0000,0.0000,
2021-02-04,2.1787,1377.4288,3001.00,300.00,3301.00,2700.00,601.00,0.2226,0.00,0.00,0.0000,0.0000,
2021-02-05,2.1809,1377.4288,3004.03,300.00,3304.03,2700.00,604.03,0.2237,0.00,0.00,0.0000,0.0000,
2021-02-08,2.2100,1377.4288,3044.12,300.00,3344.12,2700.00,644.12,0.2386,0.00,0.00,0.0000,0.0000,"净值创新高: nav=2.2100, last_peak_nav=2.2100"
2021-02-09,2.2518,1377.4288,3101.69,300.00,3401.69,2700.00,701.69,0.2599,0.00,0.00,0.0000,0.0000,"净值创新高: nav=2.2518, last_peak_nav=2.2518"
2021-02-10,2.2727,1377.4288,3130.48,300.00,3430.48,2700.00,730.48,0.2705,0.00,0.00,0.0000,0.0000,"净值创新高: nav=2.2727, last_peak_nav=2.2727"
2021-02-18,2.2515,1377.4288,3101.28,300.00,3401.28,2700.00,701.28,0.2597,0.00,0.00,0.0000,0.0000,
2021-02-19,2.2408,1377.4288,3086.54,300.00,3386.54,2700.00,686.54,0.2543,0.00,0.00,0.0000,0.0000,
2021-02-22,2.1815,1377.4288,3004.86,300.00,3304.86,2700.00,604.86,0.2240,0.00,0.00,0.0000,0.0000,
2021-02-23,2.2093,1377.4288,3043.15,300.00,3343.15,2700.00,643.15,0.2382,0.00,0.00,0.0000,0.0000,
2021-02-24,2.1703,1377.4288,2989.43,300.00,3289.43,2700.00,589.43,0.2183,0.00,0.00,0.0000,0.0000,
2021-02-25,2.1750,1377.4288,2995.91,300.00,3295.91,2700.00,595.91,0.2207,0.00,0.00,0.0000,0.0000,
2021-02-26,2.1220,1377.4288,2922.90,300.00,3222.90,2700.00,522.90,0.1937,0.00,0.00,0.0000,0.0000,
