date,nav,units,fund_value,cash,total_value,total_cost,unrealized_pnl,unrealized_pnl_pct,buy_cash,sell_cash,buy_units,sell_units,note
2020-12-31,1.9970,951.5919,1900.33,200.00,2100.33,1800.00,300.33,0.1668,0.00,0.00,0.0000,0.0000,"净值创新高: nav=1.9970, last_peak_nav=1.9970"
2021-01-04,2.0203,1174.0641,2371.96,250.00,2621.96,2250.00,371.96,0.1653,450.00,0.00,222.4722,0.0000,"预投入划入: 50.00 元 -> 锁定池 (pre_invest_locked=250.00); 净值创新高: nav=2.0203, last_peak_nav=2.0203; 常规买入: 使用未锁定现金 450.00 元 (cash_pool=700.00, locked=250.00)"
2021-01-05,2.0738,1174.0641,2434.77,250.00,2684.77,2250.00,434.77,0.1932,0.00,0.00,0.0000,0.0000,"净值创新高: nav=2.0738, last_peak_nav=2.0738"
2021-01-06,2.0765,1174.0641,2437.94,250.00,2687.94,2250.00,437.94,0.1946,0.00,0.00,0.0000,0.0000,"净值创新高: nav=2.0765, last_peak_nav=2.0765"
2021-01-07,2.1158,1174.0641,2484.08,250.00,2734.08,2250.00,484.08,0.2151,0.00,0.00,0.0000,0.0000,"净值创新高: nav=2.1158, last_peak_nav=2.1158"
2021-01-08,2.1221,1174.0641,2491.48,250.00,2741.48,2250.00,491.48,0.2184,0.00,0.00,0.0000,0.0000,"净值创新高: nav=2.1221, last_peak_nav=2.1221"
2021-01-11,2.1197,1174.0641,2488.66,250.00,2738.66,2250.00,488.66,0.2172,0.00,0.00,0.0000,0.0000,
2021-01-12,2.1673,1174.0641,2544.55,250.00,2794.55,2250.00,544.55,0.2420,0.00,0.00,0.0000,0.0000,"净值创新高: nav=2.1673, last_peak_nav=2.1673"
2021-01-13,2.1507,1174.0641,2525.06,250.00,2775.06,2250.00,525.06,0.2334,0.00,0.00,0.0000,0.0000,
2021-01-14,2.1102,1174.0641,2477.51,250.00,2727.51,2250.00,477.51,0.2122,0.00,0.00,0.0000,0.0000,
2021-01-15,2.1132,1174.0641,2481.03,250.00,2731.03,2250.00,481.03,0.2138,0.00,0.00,0.0000,0.0000,
2021-01-18,2.1386,1174.0641,2510.85,250.00,2760.85,2250.00,510.85,0.2270,0.00,0.00,0.0000,0.0000,
2021-01-19,2.1105,1174.0641,2477.86,250.00,2727.86,2250.00,477.86,0.2124,0.00,0.00,0.0000,0.0000,
2021-01-20,2.1314,1174.0641,2502.40,250.00,2752.40,2250.00,502.40,0.2233,0.00,0.00,0.0000,0.0000,
2021-01-21,2.1714,1174.0641,2549.36,250.00,2799.36,2250.00,549.36,0.2442,0.00,0.00,0.0000,0.0000,"净值创新高: nav=2.1714, last_peak_nav=2.1714"
2021-01-22,2.1867,1174.0641,2567.33,250.00,2817.33,2250.00,567.33,0.2521,0.00,0.00,0.0000,0.0000,"净值创新高: nav=2.1867, last_peak_nav=2.1867"
2021-01-25,2.2068,1174.0641,2590.92,250.00,2840.92,2250.00,590.92,0.2626,0.00,0.00,0.0000,0.0000,"净值创新高: nav=2.2068, last_peak_nav=2.2068"
2021-01-26,2.1603,1174.0641,2536.33,250.00,2786.33,2250.00,536.33,0.2384,0.00,0.00,0.0000,0.0000,
2021-01-27,2.1789,1174.0641,2558.17,250.00,2808.17,2250.00,558.17,0.2481,0.00,0.00,0.0000,0.0000,
