date,nav,units,fund_value,cash,total_value,total_cost,unrealized_pnl,unrealized_pnl_pct,buy_cash,sell_cash,buy_units,sell_units,note
2023-02-22,1.6633,8136.7244,13533.81,0.00,13533.81,15000.00,-1466.19,-0.0977,0.00,0.00,0.0000,0.0000,
2023-02-23,1.6561,8136.7244,13475.23,0.00,13475.23,15000.00,-1524.77,-0.1017,0.00,0.00,0.0000,0.0000,
2023-02-24,1.6473,8136.7244,13403.63,0.00,13403.63,15000.00,-1596.37,-0.1064,0.00,0.00,0.0000,0.0000,
2023-02-27,1.6319,8136.7244,13278.32,0.00,13278.32,15000.00,-1721.68,-0.1148,0.00,0.00,0.0000,0.0000,
2023-02-28,1.6456,8136.7244,13389.79,0.00,13389.79,15000.00,-1610.21,-0.1073,0.00,0.00,0.0000,0.0000,
2023-03-01,1.6521,8439.0068,13942.08,0.00,13942.08,15500.00,-1557.92,-0.1005,500.00,0.00,302.2824,0.0000,月度定投: 全额买入 500.00 元
2023-03-02,1.6431,8439.0068,13866.13,0.00,13866.13,15500.00,-1633.87,-0.1054,0.00,0.00,0.0000,0.0000,
2023-03-03,1.6458,8439.0068,13888.92,0.00,13888.92,15500.00,-1611.08,-0.1039,0.00,0.00,0.0000,0.0000,
2023-03-06,1.6428,8439.0068,13863.60,0.00,13863.60,15500.00,-1636.40,-0.1056,0.00,0.00,0.0000,0.0000,
2023-03-07,1.6128,8439.0068,13610.43,0.00,13610.43,15500.00,-1889.57,-0.1219,0.00,0.00,0.0000,0.0000,
2023-03-08,1.6128,8439.0068,13610.43,0.00,13610.43,15500.00,-1889.57,-0.1219,0.00,0.00,0.0000,0.0000,
2023-03-09,1.6165,8439.0068,13641.65,0.00,13641.65,15500.00,-1858.35,-0.1199,0.00,0.00,0.0000,0.0000,
2023-03-10,1.5990,8439.0068,13493.97,0.00,13493.97,15500.00,-2006.03,-0.1294,0.00,0.00,0.0000,0.0000,
2023-03-13,1.6156,8439.0068,13634.06,0.00,13634.06,15500.00,-1865.94,-0.1204,0.00,0.00,0.0000,0.0000,
2023-03-14,1.6043,8439.0068,13538.70,0.00,13538.70,15500.00,-1961.30,-0.1265,0.00,0.00,0.0000,0.0000,
2023-03-15,1.6046,8439.0068,13541.23,0.00,13541.23,15500.00,-1958.77,-0.1264,0.00,0.00,0.0000,0.0000,
2023-03-16,1.5810,8439.0068,13342.07,0.00,13342.07,15500.00,-2157.93,-0.1392,0.00,0.00,0.0000,0.0000,
2023-03-17,1.5915,8439.0068,13430.68,0.00,13430.68,15500.00,-2069.32,-0.1335,0.00,0.00,0.0000,0.0000,
2023-03-20,1.5864,8439.0068,13387.64,0.00,13387.64,15500.00,-2112.36,-0.1363,0.00,0.00,0.0000,0.0000,
2023-03-21,1.5996,8439.0068,13499.04,0.00,13499.04,15500.00,-2000.96,-0.1291,0.00,0.00,0.0000,0.0000,
2023-03-22,1.6104,8439.0068,13590.18,0.00,13590.18,15500.00,-1909.82,-0.1232,0.00,0.00,0.0000,0.0000,
2023-03-23,1.6316,8439.0068,13769.08,0.00,13769.08,15500.00,-1730.92,-0.1117,0.00,0.00,0.0000,0.0000,
2023-03-24,1.6275,8439.0068,13734.48,0.00,13734.48,15500.00,-1765.52,-0.1139,0.00,0.00,0.0000,0.0000,
2023-03-27,1.6233,8439.0068,13699.04,0.00,13699.04,15500.00,-1800.96,-0.1162,0.00,0.00,0.0000,0.0000,
2023-03-28,1.6047,8439.0068,13542.07,0.00,13542.07,15500.00,-1957.93,-0.1263,0.00,0.00,0.0000,0.0000,
2023-03-29,1.6169,8439.0068,13645.03,0.00,13645.03,15500.00,-1854.97,-0.1197,0.00,0.00,0.0000,0.0000,
2023-03-30,1.6306,8439.0068,13760.64,0.00,13760.64,15500.00,-1739.36,-0.1122,0.00,0.00,0.0000,0.0000,
2023-03-31,1.6368,8439.0068,13812.97,0.00,13812.97,15500.00,-1687.03,-0.1088,0.00,0.00,0.0000,0.0000,
2023-04-03,1.6573,8740.3407,14485.37,0.00,14485.37,16000.00,-1514.63,-0.0947,500.00,0.00,301.3339,0.0000,月度定投: 全额买入 500.00 元
2023-04-04,1.6673,8740.3407,14572.77,0.00,14572.77,16000.00,-1427.23,-0.0892,0.00,0.00,0.0000,0.0000,
2023-04-06,1.6878,8740.3407,14751.95,0.00,14751.95,16000.00,-1248.05,-0.0780,0.00,0.00,0.0000,0.0000,
2023-04-07,1.7024,8740.3407,14879.56,0.00,14879.56,16000.00,-1120.44,-0.0700,0.00,0.00,0.0000,0.0000,
2023-04-10,1.6763,8740.3407,14651.43,0.00,14651.43,16000.00,-1348.57,-0.0843,0.00,0.00,0.0000,0.0000,
2023-04-11,1.6738,8740.3407,14629.58,0.00,14629.58,16000.00,-1370.42,-0.0857,0.00,0.00,0.0000,0.0000,
2023-04-12,1.6888,8740.3407,14760.69,0.00,14760.69,16000.00,-1239.31,-0.0775,0.00,0.00,0.0000,0.0000,
2023-04-13,1.6551,8740.3407,14466.14,0.00,14466.14,16000.00,-1533.86,-0.0959,0.00,0.00,0.0000,0.0000,
2023-04-14,1.6735,8740.3407,14626.96,0.00,14626.96,16000.00,-1373.04,-0.0858,0.00,0.00,0.0000,0.0000,
2023-04-17,1.6761,8740.3407,14649.69,0.00,14649.69,16000.00,-1350.31,-0.0844,0.00,0.00,0.0000,0.0000,
2023-04-18,1.6723,8740.3407,14616.47,0.00,14616.47,16000.00,-1383.53,-0.0865,0.00,0.00,0.0000,0.0000,
2023-04-19,1.6551,8740.3407,14466.14,0.00,14466.14,16000.00,-1533.86,-0.0959,0.00,0.00,0.0000,0.0000,
2023-04-20,1.6634,8740.3407,14538.68,0.00,14538.68,16000.00,-1461.32,-0.0913,0.00,0.00,0.0000,0.0000,
2023-04-21,1.6167,8740.3407,14130.51,0.00,14130.51,16000.00,-1869.49,-0.1168,0.00,0.00,0.0000,0.0000,
2023-04-24,1.5888,8740.3407,13886.65,0.00,13886.65,16000.00,-2113.35,-0.1321,0.00,0.00,0.0000,0.0000,
2023-04-25,1.5545,8740.3407,13586.86,0.00,13586.86,16000.00,-2413.14,-0.1508,0.00,0.00,0.0000,0.0000,
2023-04-26,1.5414,8740.3407,13472.36,0.00,13472.36,16000.00,-2527.64,-0.1580,0.00,0.00,0.0000,0.0000,
2023-04-27,1.5426,8740.3407,13482.85,0.00,13482.85,16000.00,-2517.15,-0.1573,0.00,0.00,0.0000,0.0000,
2023-04-28,1.5528,8740.3407,13572.00,0.00,13572.00,16000.00,-2428.00,-0.1517,0.00,0.00,0.0000,0.0000,
2023-05-04,1.5341,9065.8740,13907.96,0.00,13907.96,16500.00,-2592.04,-0.1571,500.00,0.00,325.5334,0.0000,月度定投: 全额买入 500.00 元
2023-05-05,1.5098,9065.8740,13687.66,0.00,13687.66,16500.00,-2812.34,-0.1704,0.00,0.00,0.0000,0.0000,
2023-05-08,1.5109,9065.8740,13697.63,0.00,13697.63,16500.00,-2802.37,-0.1698,0.00,0.00,0.0000,0.0000,
2023-05-09,1.4935,9065.8740,13539.88,0.00,13539.88,16500.00,-2960.12,-0.1794,0.00,0.00,0.0000,0.0000,
2023-05-10,1.4987,9065.8740,13587.03,0.00,13587.03,16500.00,-2912.97,-0.1765,0.00,0.00,0.0000,0.0000,
2023-05-11,1.4994,9065.8740,13593.37,0.00,13593.37,16500.00,-2906.63,-0.1762,0.00,0.00,0.0000,0.0000,
2023-05-12,1.4867,9065.8740,13478.23,0.00,13478.23,16500.00,-3021.77,-0.1831,0.00,0.00,0.0000,0.0000,
2023-05-15,1.5027,9065.8740,13623.29,0.00,13623.29,16500.00,-2876.71,-0.1743,0.00,0.00,0.0000,0.0000,
