date,nav,units,fund_value,cash,total_value,total_cost,unrealized_pnl,unrealized_pnl_pct,buy_cash,sell_cash,buy_units,sell_units,note
2020-07-28,1.5941,0.0029,0.00,17741.63,17741.63,17013.37,728.26,0.0428,0.00,0.00,0.0000,0.0010,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-07-29,1.6373,0.0022,0.00,17741.63,17741.63,17013.37,728.26,0.0428,0.00,0.00,0.0000,0.0007,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-07-30,1.6402,0.0016,0.00,17741.63,17741.63,17013.37,728.26,0.0428,0.00,0.00,0.0000,0.0005,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-07-31,1.6486,0.0012,0.00,17741.63,17741.63,17013.37,728.26,0.0428,0.00,0.00,0.0000,0.0004,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-08-03,1.6816,0.0009,0.00,18741.63,18741.63,17013.37,1728.26,0.1016,0.00,0.00,0.0000,0.0003,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-08-04,1.6814,0.0007,0.00,18741.63,18741.63,17013.37,1728.26,0.1016,0.00,0.00,0.0000,0.0002,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-08-05,1.6995,0.0005,0.00,18741.63,18741.63,17013.37,1728.26,0.1016,0.00,0.00,0.0000,0.0002,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-08-06,1.6911,0.0004,0.00,18741.63,18741.63,17013.37,1728.26,0.1016,0.00,0.00,0.0000,0.0001,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-08-07,1.6924,0.0003,0.00,18741.63,18741.63,17013.37,1728.26,0.1016,0.00,0.00,0.0000,0.0001,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-08-10,1.6836,0.0002,0.00,18741.63,18741.63,17013.37,1728.26,0.1016,0.00,0.00,0.0000,0.0001,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-08-11,1.6605,0.0002,0.00,18741.63,18741.63,17013.37,1728.26,0.1016,0.00,0.00,0.0000,0.0001,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-08-12,1.6336,0.0001,0.00,18741.63,18741.63,17013.37,1728.26,0.1016,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-08-13,1.6388,0.0001,0.00,18741.63,18741.63,17013.37,1728.26,0.1016,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-08-14,1.6594,0.0001,0.00,18741.63,18741.63,17013.37,1728.26,0.1016,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-08-17,1.6733,0.0001,0.00,18741.63,18741.63,17013.37,1728.26,0.1016,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-08-18,1.6849,0.0000,0.00,18741.63,18741.63,17013.37,1728.26,0.1016,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-08-19,1.6519,0.0000,0.00,18741.63,18741.63,17013.37,1728.26,0.1016,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-08-20,1.6300,0.0000,0.00,18741.63,18741.63,17013.37,1728.26,0.1016,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-08-21,1.6519,0.0000,0.00,18741.63,18741.63,17013.37,1728.26,0.1016,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-08-24,1.6952,0.0000,0.00,18741.63,18741.63,17013.37,1728.26,0.1016,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-08-25,1.6900,0.0000,0.00,18741.63,18741.63,17013.37,1728.26,0.1016,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-08-26,1.6800,0.0000,0.00,18741.63,18741.63,17013.37,1728.26,0.1016,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-08-27,1.7093,0.0000,0.00,18741.63,18741.63,17013.37,1728.26,0.1016,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-08-28,1.7508,0.0000,0.00,18741.63,18741.63,17013.37,1728.26,0.1016,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-08-31,1.7333,0.0000,0.00,18741.63,18741.63,17013.37,1728.26,0.1016,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-09-01,1.7556,0.0000,0.00,19741.63,19741.63,17013.37,2728.26,0.1604,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-09-02,1.7534,0.0000,0.00,19741.63,19741.63,17013.37,2728.26,0.1604,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-09-03,1.7485,0.0000,0.00,19741.63,19741.63,17013.37,2728.26,0.1604,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-09-04,1.7339,0.0000,0.00,19741.63,19741.63,17013.37,2728.26,0.1604,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
