date,nav,units,fund_value,cash,total_value,fund_cost,total_deposit,unrealized_gain,unrealized_gain_pct,drawdown_pct,last_peak_nav,tp_sell_cash,dip_buy_cash,note
2017-01-18,1.0321,5532.171064093887,5709.753755251301,1.0883997634671636,5710.842155014769,8498.911600236535,8500.0,-2789.157844985234,-32.8178239306267,-67.14731347084287,3.1416,0.0,0.7255998423114425,回撤 -67.15%，逢低买入 0.70 份，花费 0.73
2017-01-19,1.0296,5532.593907824838,5696.358687496454,0.6530398580802981,5697.011727354534,8499.346960141922,8500.0,-2802.988272645468,-32.9788663269097,-67.22689075630252,3.1416,0.0,0.4353599053868655,回撤 -67.23%，逢低买入 0.42 份，花费 0.44
2017-01-20,1.0416,5532.844691180476,5763.011030333584,0.39182391484817886,5763.402854248432,8499.608176085154,8500.0,-2736.5971457515698,-32.19674470937816,-66.84491978609624,3.1416,0.0,0.2612159432321192,回撤 -66.84%，逢低买入 0.25 份，花费 0.26
2017-01-23,1.0468,5532.994413731049,5791.938552293662,0.2350943489089073,5792.173646642571,8499.764905651093,8500.0,-2707.826353357431,-31.85766175199887,-66.67939903234021,3.1416,0.0,0.15672956593927156,回撤 -66.68%，逢低买入 0.15 份，花费 0.16
2017-01-24,1.0445,5533.084445075772,5779.306702881644,0.14105660934534436,5779.4477594909895,8499.858943390656,8500.0,-2720.5522405090123,-32.00702810044238,-66.75261013496309,3.1416,0.0,0.09403773956356293,回撤 -66.75%，逢低买入 0.09 份，花费 0.09
2017-01-25,1.0472,5533.138324605698,5794.302453527086,0.08463396560720662,5794.387087492693,8499.915366034395,8500.0,-2705.6129125073085,-31.831057086979005,-66.66666666666667,3.1416,0.0,0.05642264373813775,回撤 -66.67%，逢低买入 0.05 份，花费 0.06
2017-01-26,1.0528,5533.170480367707,5825.321881731122,0.050780379364323974,5825.372662110486,8499.949219620637,8500.0,-2674.6273378895157,-31.466391960502648,-66.48841354723707,3.1416,0.0,0.03385358624288265,回撤 -66.49%，逢低买入 0.03 份，花费 0.03
2017-02-03,1.0504,5723.59347365764,6012.062584729985,300.0304682276186,6312.0930529576035,8699.969531772384,9000.0,-2687.9069470423983,-30.895590349209073,-66.56480774127832,3.1416,0.0,200.02031215174574,回撤 -66.56%，逢低买入 190.42 份，花费 200.02
2017-02-06,1.0576,5837.069444999402,6173.284645031367,180.01828093657116,6353.302925967939,8819.981719063431,9000.0,-2646.697074032064,-30.00796553026313,-66.33562515915456,3.1416,0.0,120.01218729104744,回撤 -66.34%，逢低买入 113.48 份，花费 120.01
2017-02-07,1.0569,5905.2001218606265,6241.206008794496,108.01096856194269,6349.216977356438,8891.98903143806,9000.0,-2650.7830226435635,-29.810911971119076,-66.35790679908327,3.1416,0.0,72.00731237462847,回撤 -66.36%，逢低买入 68.13 份，花费 72.01
2017-02-08,1.0595,5945.978212870326,6299.7639165361115,64.80658113716561,6364.570497673277,8935.193418862837,9000.0,-2635.429502326725,-29.49493512656529,-66.27514642220524,3.1416,0.0,43.20438742477708,回撤 -66.28%，逢低买入 40.78 份，花费 43.20
2017-02-09,1.0634,5970.355335735539,6348.875864021171,38.88394868229936,6387.75981270347,8961.116051317702,9000.0,-2612.240187296531,-29.150835368462946,-66.1510058568882,3.1416,0.0,25.922632454866246,回撤 -66.15%，逢低买入 24.38 份，花费 25.92
2017-02-10,1.0681,5984.917248920558,6392.490113572048,23.33036920937962,6415.820482781428,8976.669630790622,9000.0,-2584.179517218574,-28.78773112418722,-66.0014005602241,3.1416,0.0,15.553579472919745,回撤 -66.00%，逢低买入 14.56 份，花费 15.55
2017-02-13,1.074,5993.606399464089,6437.133273024432,13.998221525627772,6451.13149455006,8986.001778474374,9000.0,-2548.868505449942,-28.36487871119344,-65.81359816653934,3.1416,0.0,9.332147683751847,回撤 -65.81%，逢低买入 8.69 份，花费 9.33
2017-02-14,1.0708,5998.835469888306,6423.553021156397,8.398932915376662,6431.951954071774,8991.601067084624,9000.0,-2568.048045928227,-28.560520276294614,-65.91545709192769,3.1416,0.0,5.599288610251109,回撤 -65.92%，逢低买入 5.23 份，花费 5.60
2017-02-15,1.0642,6001.992370063226,6387.320280221285,5.039359749225997,6392.359639970511,8994.960640250774,9000.0,-2607.640360029489,-28.990014123694813,-66.12554112554112,3.1416,0.0,3.359573166150665,回撤 -66.13%，逢低买入 3.16 份，花费 3.36
2017-02-16,1.0694,6003.877299836641,6420.546384445303,3.0236158495355983,6423.570000294839,8996.976384150465,9000.0,-2576.429999705161,-28.636620678964242,-65.96002037178508,3.1416,0.0,2.0157438996903987,回撤 -65.96%，逢低买入 1.88 份，花费 2.02
2017-02-17,1.0615,6005.016674626857,6374.325200116409,1.8141695097213588,6376.13936962613,8998.185830490278,9000.0,-2623.860630373869,-29.159884890162402,-66.21148459383754,3.1416,0.0,1.2094463398142394,回撤 -66.21%，逢低买入 1.14 份，花费 1.21
2017-02-20,1.0704,6005.694615400295,6428.495516324476,1.0885017058328152,6429.5840180303085,8998.911498294166,9000.0,-2570.4159819696906,-28.563632195482068,-65.92818945760122,3.1416,0.0,0.7256678038885436,回撤 -65.93%，逢低买入 0.68 份，花费 0.73
2017-02-21,1.0766,6006.099037360478,6466.166223622291,0.6531010234996891,6466.81932464579,8999.346898976499,9000.0,-2533.180675354208,-28.14849459400557,-65.73083778966132,3.1416,0.0,0.4354006823331261,回撤 -65.73%，逢低买入 0.40 份，花费 0.44
2017-02-22,1.08,6006.340926628441,6486.848200758716,0.3918606140998135,6487.240061372816,8999.608139385899,9000.0,-2512.7599386271822,-27.920770545890054,-65.62261268143621,3.1416,0.0,0.26124040939987564,回撤 -65.62%，逢低买入 0.24 份，花费 0.26
2017-02-23,1.0797,6006.486100515298,6485.203042726368,0.2351163684598881,6485.438159094828,8999.764883631538,9000.0,-2514.5618409051704,-27.940305923753282,-65.63216195569136,3.1416,0.0,0.1567442456399254,回撤 -65.63%，逢低买入 0.15 份，花费 0.16
2017-02-24,1.0818,6006.57303575969,6497.910710084833,0.14106982107593286,6498.051779905909,8999.858930178922,9000.0,-2501.9482200940884,-27.799860414527057,-65.56531703590528,3.1416,0.0,0.09404654738395524,回撤 -65.57%，逢低买入 0.09 份，花费 0.09
2017-02-27,1.0755,6006.625502452792,6460.125727887977,0.08464189264555971,6460.210369780622,8999.915358107351,9000.0,-2539.789630219375,-28.220150180984405,-65.76585179526356,3.1416,0.0,0.05642792843037314,回撤 -65.77%，逢低买入 0.05 份，花费 0.06
2017-02-28,1.0777,6006.656918205838,6473.374160750433,0.05078513558733583,6473.4249458860195,8999.94921486441,9000.0,-2526.575054113977,-28.073214568156224,-65.69582378405907,3.1416,0.0,0.033856757058223885,回撤 -65.70%，逢低买入 0.03 份，花费 0.03
2017-03-01,1.0793,6191.981030180484,6683.005125873796,300.0304710813524,6983.035596955148,9199.969528918644,9500.0,-2516.964403044848,-27.358399341793145,-65.64489432136492,3.1416,0.0,200.02031405423494,回撤 -65.64%，逢低买入 185.32 份，花费 200.02
2017-03-02,1.0812,6302.9800945834995,6814.782078263679,180.01828264881144,6994.800360912491,9319.981717351186,9500.0,-2505.1996390875065,-26.879877182843927,-65.5844155844156,3.1416,0.0,120.01218843254097,回撤 -65.58%，逢低买入 111.00 份，花费 120.01
2017-03-03,1.0831,6369.462702892542,6898.765053502912,108.01096958928686,7006.7760230921995,9391.98903041071,9500.0,-2493.223976907798,-26.546282888905477,-65.52393684746626,3.1416,0.0,72.00731305952458,回撤 -65.52%，逢低买入 66.48 份，花费 72.01
2017-03-06,1.0914,6409.048911281506,6994.835981772635,64.80658175357212,7059.642563526208,9435.193418246425,9500.0,-2440.3574364737897,-25.864413460294934,-65.25974025974027,3.1416,0.0,43.20438783571475,回撤 -65.26%，逢低买入 39.59 份，花费 43.20
2017-03-07,1.0994,6432.627802223318,7072.0310057643155,38.883949052143265,7110.914954816459,9461.116050947854,9500.0,-2389.0850451835386,-25.25161970657986,-65.00509294626943,3.1416,0.0,25.92263270142885,回撤 -65.01%，逢低买入 23.58 份，花费 25.92
2017-03-08,1.0946,6446.837175163988,7056.707971934501,23.33036943128596,7080.038341365787,9476.669630568711,9500.0,-2419.96165863421,-25.535992632139315,-65.15788133435191,3.1416,0.0,15.553579620857306,回撤 -65.16%，逢低买入 14.21 份，花费 15.55
2017-03-09,1.087,6455.4224077054,7017.044157175769,13.998221658771575,7031.042378834541,9486.001778341226,9500.0,-2468.9576211654567,-26.02737885631297,-65.39979628214921,3.1416,0.0,9.332147772514384,回撤 -65.40%，逢低买入 8.59 份，花费 9.33
2017-03-10,1.0891,6460.563614815406,7036.199832895459,8.398932995262944,7044.598765890722,9491.601067004734,9500.0,-2455.4012341092757,-25.869199693241292,-65.33295136236313,3.1416,0.0,5.599288663508631,回撤 -65.33%，逢低买入 5.14 份，花费 5.60
2017-03-13,1.0977,6463.624171614263,7095.120253180976,5.039359797157767,7100.159612978134,9494.96064020284,9500.0,-2399.8403870218644,-25.274885046501854,-65.05920550038196,3.1416,0.0,3.3595731981051777,回撤 -65.06%，逢低买入 3.06 份，花费 3.36
2017-03-14,1.0933,6465.467896043846,7068.696050744737,3.02361587829466,7071.719666623031,9496.976384121703,9500.0,-2428.280333376966,-25.568983591839668,-65.19926152279095,3.1416,0.0,2.0157439188631066,回撤 -65.20%，逢低买入 1.84 份，花费 2.02
2017-03-15,1.0918,6466.575650533055,7060.207295251989,1.814169526976796,7062.021464778966,9498.185830473021,9500.0,-2437.978535221032,-25.66783361301763,-65.24700789406671,3.1416,0.0,1.2094463513178642,回撤 -65.25%，逢低买入 1.11 份，花费 1.21
2017-03-16,1.0979,6467.23661037529,7100.379074531032,1.0885017161860775,7101.467576247218,9498.911498283813,9500.0,-2398.532423752781,-25.25060291577755,-65.05283931754519,3.1416,0.0,0.7256678107907184,回撤 -65.05%，逢低买入 0.66 份，花费 0.73
2017-03-17,1.0896,6467.6362071874,7047.13641135139,0.6531010297116464,7047.789512381101,9499.346898970287,9500.0,-2452.210487618897,-25.814516657821102,-65.3170359052712,3.1416,0.0,0.43540068647443103,回撤 -65.32%，逢低买入 0.40 份，花费 0.44
2017-03-20,1.0916,6467.875525996382,7060.33292417765,0.39186061782698783,7060.724784795477,9499.608139382171,9500.0,-2439.2752152045214,-25.677640376470993,-65.25337407690348,3.1416,0.0,0.2612404118846586,回撤 -65.25%，逢低买入 0.24 份，花费 0.26
2017-03-21,1.0915,6468.019130437179,7059.842880872181,0.23511637069619268,7060.077997242877,9499.764883629303,9500.0,-2439.922002757122,-25.68402515899921,-65.25655716832188,3.1416,0.0,0.15674424713079516,回撤 -65.26%，逢低买入 0.14 份，花费 0.16
2017-03-22,1.0877,6468.105594120436,7035.358454724797,0.1410698224177156,7035.4995245472155,9499.858930177581,9500.0,-2464.5004754527836,-25.942495499843325,-65.37751464222052,3.1416,0.0,0.09404654827847708,回撤 -65.38%，逢低买入 0.09 份，花费 0.09
2017-03-23,1.0902,6468.157353365498,7051.585146639067,0.08464189345062936,7051.6697885325175,9499.915358106548,9500.0,-2448.3302114674807,-25.77212658403584,-65.2979373567609,3.1416,0.0,0.05642792896708624,回撤 -65.30%，逢低买入 0.05 份，花费 0.06
2017-03-24,1.098,6468.18818829936,7102.070630752698,0.050785136070377615,7102.121415888769,9499.949214863927,9500.0,-2397.8785841112294,-25.240962134402057,-65.0496562261268,3.1416,0.0,0.03385675738025175,回撤 -65.05%，逢低买入 0.03 份，花费 0.03
2017-03-27,1.0892,6468.206838734935,7045.170888750092,0.030471081642226568,7045.201359831734,9499.969528918356,9500.0,-2454.7986401682647,-25.840068567543735,-65.32976827094474,3.1416,0.0,0.020314054428151047,回撤 -65.33%，逢低买入 0.02 份，花费 0.02
2017-03-28,1.0873,6468.218048550678,7032.893484189151,0.01828264898533594,7032.911766838137,9499.981717351013,9500.0,-2467.0882331618614,-25.96939980059022,-65.39024700789406,3.1416,0.0,0.012188432656890628,回撤 -65.39%，逢低买入 0.01 份，花费 0.01
2017-03-29,1.0795,6468.224823038491,6982.448696470051,0.010969589391201563,6982.4596660594425,9499.989030410607,9500.0,-2517.5403339405557,-26.50045516770184,-65.63852813852814,3.1416,0.0,0.0073130595941343765,回撤 -65.64%，逢低买入 0.01 份，花费 0.01
2017-03-30,1.0634,6468.228949271101,6878.314664654888,0.006581753634720937,6878.321246408523,9499.993418246364,9500.0,-2621.6787535914764,-27.59663757825446,-66.1510058568882,3.1416,0.0,0.004387835756480625,回撤 -66.15%，逢低买入 0.00 份，花费 0.00
2017-03-31,1.0686,6468.231412963271,6911.952087892551,0.003949052180832562,6911.956036944733,9499.996050947819,9500.0,-2588.0439630552673,-27.24257935662044,-65.98548510313216,3.1416,0.0,0.002632701453888375,回撤 -65.99%，逢低买入 0.00 份，花费 0.00
2017-04-05,1.0825,6652.990377971006,7201.862084153614,300.00236943130847,7501.864453584923,9699.99763056869,10000.0,-2498.1355464150765,-25.75398099626769,-65.54303539597657,3.1416,0.0,200.00157962087235,回撤 -65.54%，逢低买入 184.76 份，花费 200.00
2017-04-06,1.0838,6763.71278779987,7330.5119194174995,180.0014216587851,7510.513341076285,9819.998578341214,10000.0,-2489.4866589237145,-25.35119164288348,-65.50165520753755,3.1416,0.0,120.00094777252339,回撤 -65.50%，逢低买入 110.72 份，花费 120.00
2017-04-07,1.0846,6830.097232446296,7407.923458311253,108.00085299527105,7515.924311306524,9891.999147004728,10000.0,-2484.075688693475,-25.111968286467622,-65.47619047619048,3.1416,0.0,72.00056866351404,回撤 -65.48%，逢低买入 66.38 份，花费 72.00
2017-04-10,1.0772,6870.201522455681,7400.581079989259,64.80051179716263,7465.381591786421,9935.199488202836,10000.0,-2534.618408213577,-25.511499907205792,-65.71173924115101,3.1416,0.0,43.20034119810842,回撤 -65.71%，逢低买入 40.10 份，花费 43.20
2017-04-11,1.0818,6894.161778250527,7458.104211711421,38.88030707829758,7496.984518789719,9961.1196929217,10000.0,-2503.015481210279,-25.12785267492473,-65.56531703590528,3.1416,0.0,25.92020471886505,回撤 -65.57%，逢低买入 23.96 份，花费 25.92
2017-04-12,1.0734,6908.650433766941,7415.745375605434,23.328184246978545,7439.0735598524125,9976.67181575302,10000.0,-2560.9264401475857,-25.66914585787938,-65.83269671504965,3.1416,0.0,15.552122831319032,回撤 -65.83%，逢低买入 14.49 份，花费 15.55
2017-04-13,1.0764,6917.319398555859,7445.802600605527,13.996910548187126,7459.799511153714,9986.003089451811,10000.0,-2540.2004888462843,-25.43760968319238,-65.7372039724981,3.1416,0.0,9.331273698791419,回撤 -65.74%，逢低买入 8.67 份，花费 9.33
2017-04-14,1.0638,6922.582384285578,7364.2431404029985,8.398146328912276,7372.64128673191,9991.601853671085,10000.0,-2627.358713268087,-26.295670621650626,-66.13827349121466,3.1416,0.0,5.598764219274851,回撤 -66.14%，逢低买入 5.26 份，花费 5.60
2017-04-17,1.0547,6925.767421292845,7304.606899237563,5.038887797347366,7309.64578703491,9994.96111220265,10000.0,-2690.3542129650878,-26.917105357023225,-66.42793481028775,3.1416,0.0,3.3592585315649104,回撤 -66.43%，逢低买入 3.19 份，花费 3.36
2017-04-18,1.0562,6927.675729491045,7317.011105488442,3.0233326784084196,7320.03443816685,9996.976667321589,10000.0,-2679.965561833147,-26.807760496165777,-66.38018843901196,3.1416,0.0,2.0155551189389462,回撤 -66.38%，逢低买入 1.91 份，花费 2.02
2017-04-19,1.0528,6928.824412119619,7294.666341079535,1.8139996070450517,7296.48034068658,9998.186000392952,10000.0,-2703.519659313417,-27.040101666513927,-66.48841354723707,3.1416,0.0,1.2093330713633679,回撤 -66.49%，逢低买入 1.15 份，花费 1.21
2017-04-20,1.0587,6929.509780819741,7336.272004953859,1.0883997642270309,7337.360404718086,9998.91160023577,10000.0,-2662.6395952819103,-26.6292942845812,-66.30061115355234,3.1416,0.0,0.7255998428180207,回撤 -66.30%，逢低买入 0.69 份，花费 0.73
2017-04-21,1.0578,6929.921351916064,7330.470806056813,0.6530398585362185,7331.123845915349,9999.34696014146,10000.0,-2668.876154084647,-26.690504537177205,-66.3292589763178,3.1416,0.0,0.4353599056908124,回撤 -66.33%，逢低买入 0.41 份，花费 0.44
2017-04-24,1.0447,6930.171391107616,7239.950052290126,0.3918239151217311,7240.341876205248,9999.608176084874,10000.0,-2759.6581237947476,-27.597662580367533,-66.74624395212629,3.1416,0.0,0.2612159434144874,回撤 -66.75%，逢低买入 0.25 份，花费 0.26
2017-04-25,1.0508,6930.320543720909,7282.380827341931,0.23509434907303864,7282.615921691004,9999.764905650922,10000.0,-2717.384078308991,-27.174479639750153,-66.55207537560479,3.1416,0.0,0.15672956604869245,回撤 -66.55%，逢低买入 0.15 份，花费 0.16
2017-04-26,1.051,6930.410018259091,7283.860929190304,0.14105660944382317,7284.001985799748,9999.85894339055,10000.0,-2715.998014200247,-27.160363256877712,-66.54570919276802,3.1416,0.0,0.09403773962921547,回撤 -66.55%，逢低买入 0.09 份，花费 0.09
2017-04-27,1.0503,6930.463738761593,7279.066064821302,0.0846339656662939,7279.150698786968,9999.915366034329,10000.0,-2720.8493012130275,-27.208723290345567,-66.56799083269671,3.1416,0.0,0.05642264377752927,回撤 -66.57%，逢低买入 0.05 份，花费 0.06
2017-04-28,1.0484,6930.496029477223,7265.93203730392,0.05078037939977634,7265.98281768332,9999.949219620596,10000.0,-2734.0171823166756,-27.340310658301583,-66.62846956964604,3.1416,0.0,0.03385358626651756,回撤 -66.63%，逢低买入 0.03 份，花费 0.03
2017-05-02,1.0441,7122.068016980105,7436.151216528928,300.03046822763986,7736.181684756568,10199.969531772356,10500.0,-2763.8183152434285,-27.09633893154566,-66.76534250063662,3.1416,0.0,200.02031215175992,回撤 -66.77%，逢低买入 191.57 份，花费 200.02
2017-05-03,1.0423,7237.20971062978,7543.3436813894195,180.0182809365839,7723.361962326004,10319.981719063413,10500.0,-2776.6380376739935,-26.90545500235621,-66.82263814616756,3.1416,0.0,120.01218729105595,回撤 -66.82%，逢低买入 115.14 份，花费 120.01
2017-05-04,1.0355,7306.748399547822,7566.137967731771,108.01096856195034,7674.148936293721,10391.989031438046,10500.0,-2825.8510637062755,-27.192590900139095,-67.03908836261776,3.1416,0.0,72.00731237463356,回撤 -67.04%，逢低买入 69.54 份，花费 72.01
2017-05-05,1.0239,7348.94430483621,7524.584073721796,64.8065811371702,7589.390654858966,10435.193418862826,10500.0,-2910.6093451410297,-27.89224145936543,-67.4083269671505,3.1416,0.0,43.20438742478014,回撤 -67.41%，逢低买入 42.20 份，花费 43.20
2017-05-08,1.0106,7374.595039503603,7452.765746922341,38.88394868230212,7491.649695604643,10461.116051317693,10500.0,-3008.3503043953515,-28.75745082683044,-67.83167812579578,3.1416,0.0,25.92263245486808,回撤 -67.83%，逢低买入 25.65 份，花费 25.92
2017-05-09,1.0168,7389.891636152817,7514.041815640184,23.33036920938127,7537.372184849565,10476.669630790613,10500.0,-2962.6278151504293,-28.278335764672356,-67.63432645785588,3.1416,0.0,15.553579472920848,回撤 -67.63%，逢低买入 15.30 份，花费 15.55
2017-05-10,1.0065,7399.163516613575,7447.258079471562,13.998221525628763,7461.256300997191,10486.001778474365,10500.0,-3038.7436990028027,-28.979050005891928,-67.96218487394958,3.1416,0.0,9.332147683752508,回撤 -67.96%，逢低买入 9.27 份，花费 9.33
2017-05-11,1.0124,7404.694224446695,7496.512432829834,8.398932915377257,7504.911365745212,10491.601067084617,10500.0,-2995.088634254783,-28.54748874937018,-67.77438248026483,3.1416,0.0,5.599288610251506,回撤 -67.77%，逢低买入 5.53 份，花费 5.60
2017-05-12,1.0143,7408.006433030104,7513.940925022434,5.039359749226354,7518.980284771661,10494.960640250769,10500.0,-2981.0197152283345,-28.4042962847844,-67.71390374331551,3.1416,0.0,3.359573166150903,回撤 -67.71%，逢低买入 3.31 份，花费 3.36
2017-05-15,1.0225,7409.977820707063,7576.702321672972,3.0236158495358123,7579.725937522508,10496.97638415046,10500.0,-2920.274062477487,-27.82014511232827,-67.45289024700789,3.1416,0.0,2.0157438996905417,回撤 -67.45%，逢低买入 1.97 份，花费 2.02
2017-05-16,1.0382,7411.1427661316575,7694.2484197978865,1.8141695097214874,7696.062589307608,10498.185830490273,10500.0,-2803.937410692386,-26.708780507093007,-66.95314489432135,3.1416,0.0,1.209446339814325,回撤 -66.95%，逢低买入 1.16 份，花费 1.21
2017-05-17,1.0342,7411.844436798732,7665.329516537249,1.0885017058328925,7666.418018243082,10498.911498294161,10500.0,-2833.581981756912,-26.98929295877297,-67.0804685510568,3.1416,0.0,0.725667803888595,回撤 -67.08%，逢低买入 0.70 份，花费 0.73
2017-05-18,1.0318,7412.266418464106,7647.9764905712655,0.6531010234997354,7648.629591594765,10499.346898976493,10500.0,-2851.370408405228,-27.157597856712286,-67.15686274509804,3.1416,0.0,0.43540068233315704,回撤 -67.16%，逢低买入 0.42 份，花费 0.44
2017-05-19,1.0324,7412.519460317458,7652.685090831743,0.39186061409984124,7653.0769514458425,10499.608139385893,10500.0,-2846.9230485541502,-27.114564760515552,-67.13776419658772,3.1416,0.0,0.2612404093998942,回撤 -67.14%，逢低买入 0.25 份，花费 0.26
2017-05-22,1.0327,7412.671241324178,7655.0655909154775,0.23511636845990475,7655.300707283937,10499.764883631533,10500.0,-2844.6992927160554,-27.092980883322078,-67.12821492233257,3.1416,0.0,0.1567442456399365,回撤 -67.13%，逢低买入 0.15 份，花费 0.16
2017-05-23,1.0271,7412.762806456476,7613.648678511446,0.14106982107594285,7613.789748332521,10499.858930178916,10500.0,-2886.2102516674704,-27.488085991059023,-67.30646804176216,3.1416,0.0,0.0940465473839619,回撤 -67.31%，逢低买入 0.09 份，花费 0.09
2017-05-24,1.0259,7412.817809798352,7604.809791072129,0.08464189264556571,7604.894432964775,10499.915358107346,10500.0,-2895.105567035217,-27.572656238602978,-67.34466513878279,3.1416,0.0,0.05642792843037714,回撤 -67.34%，逢低买入 0.06 份，花费 0.06
2017-05-25,1.0413,7412.850323730032,7719.001042100082,0.05078513558733942,7719.0518272356685,10499.949214864404,10500.0,-2780.9481727643224,-26.485348794139245,-66.8544690603514,3.1416,0.0,0.033856757058226286,回撤 -66.85%，逢低买入 0.03 份，花费 0.03
2017-05-26,1.0421,7412.86981711285,7724.9516364133015,0.030471081352403652,7724.982107494654,10499.969528918638,10500.0,-2775.017892505337,-26.428818530020326,-66.82900432900432,3.1416,0.0,0.02031405423493577,回撤 -66.83%，逢低买入 0.02 份，花费 0.02
2017-05-31,1.044,7412.881491856663,7739.048277498357,0.01828264881144219,7739.066560147168,10499.98171735118,10500.0,-2760.9334398528235,-26.294649973441302,-66.768525592055,3.1416,0.0,0.012188432540961462,回撤 -66.77%，逢低买入 0.01 份，花费 0.01
2017-06-01,1.0354,7606.050617855818,7875.304809727914,300.0109695892869,8175.315779317201,10699.989030410705,11000.0,-2824.6842206827905,-26.398945014379784,-67.04227145403615,3.1416,0.0,200.0073130595246,回撤 -67.04%，逢低买入 193.17 份，花费 200.01
2017-06-02,1.0315,7722.390305529802,7965.645600153992,180.00658175357214,8145.652181907564,10819.99341824642,11000.0,-2854.3478180924285,-26.380310114412513,-67.16641201935319,3.1416,0.0,120.00438783571477,回撤 -67.17%，逢低买入 116.34 份，花费 120.00
2017-06-05,1.0308,7792.241520800882,8032.242559641549,108.00394905214328,8140.246508693692,10891.99605094785,11000.0,-2859.753491306301,-26.255550203375606,-67.18869365928191,3.1416,0.0,72.00263270142885,回撤 -67.19%，逢低买入 69.85 份，花费 72.00
2017-06-06,1.0424,7833.685860421812,8165.8341409036975,64.80236943128597,8230.636510334984,10935.197630568708,11000.0,-2769.36348966501,-25.32522578214239,-66.81945505474917,3.1416,0.0,43.201579620857316,回撤 -66.82%，逢低买入 41.44 份，花费 43.20
2017-06-07,1.0621,7858.091234466172,8346.078700126522,38.88142165877158,8384.960121785292,10961.118578341222,11000.0,-2615.0398782147004,-23.857418013722846,-66.19238604532723,3.1416,0.0,25.92094777251439,回撤 -66.19%，逢低买入 24.41 份，花费 25.92
2017-06-08,1.0722,7872.596521412179,8440.997990258138,23.32885299526295,8464.3268432534,10976.67114700473,11000.0,-2535.673156746592,-23.100565943788126,-65.87089381207029,3.1416,0.0,15.552568663508632,回撤 -65.87%，逢低买入 14.51 份，花费 15.55
2017-06-09,1.0789,7881.245646630554,8503.075928149705,13.997311797157769,8517.073239946863,10986.002688202836,11000.0,-2482.926760053131,-22.60082061257264,-65.65762668703844,3.1416,0.0,9.33154119810518,回撤 -65.66%，逢低买入 8.65 份，花费 9.33
2017-06-12,1.0859,7886.401669025676,8563.843572394982,8.398387078294661,8572.241959473276,10991.601612921699,11000.0,-2427.7580405267163,-22.087391137544962,-65.43481028775146,3.1416,0.0,5.598924718863108,回撤 -65.43%，逢低买入 5.16 份，花费 5.60
2017-06-13,1.0928,7889.4757492153885,8621.619098742576,5.039032246976797,8626.658130989554,10994.960967753017,11000.0,-2373.341869010441,-21.585723459784763,-65.21517697988286,3.1416,0.0,3.3593548313178645,回撤 -65.22%，逢低买入 3.07 份，花费 3.36
2017-06-14,1.0798,7891.342403131661,8521.071526901567,3.0234193481860783,8524.094946249754,10996.976580651808,11000.0,-2475.9050537502408,-22.514415990540286,-65.62897886427298,3.1416,0.0,2.0156128987907187,回撤 -65.63%，逢低买入 1.87 份，花费 2.02
2017-06-15,1.0757,7892.4666643004575,8489.926390788003,1.814051608911647,8491.740442396915,10998.185948391083,11000.0,-2508.25955760308,-22.806120658198285,-65.7594856124268,3.1416,0.0,1.2093677392744313,回撤 -65.76%，逢低买入 1.12 份，花费 1.21
2017-06-16,1.0735,7893.142603418823,8473.288584770105,1.0884309653469881,8474.377015735452,10998.911569034648,11000.0,-2525.6229842645425,-22.96248104562415,-65.82951362363127,3.1416,0.0,0.7256206435646588,回撤 -65.83%，逢低买入 0.68 份，花费 0.73
2017-06-19,1.0838,7893.544312577467,8555.02332597146,0.6530585792081929,8555.676384550668,10999.346941420787,11000.0,-2444.323615449326,-22.222443100186386,-65.50165520753755,3.1416,0.0,0.43537238613879525,回撤 -65.50%，逢低买入 0.40 份，花费 0.44
2017-06-20,1.0796,7893.786275741309,8522.131663290316,0.3918351475249157,8522.52349843784,10999.60816485247,11000.0,-2477.476501562154,-22.523315962095296,-65.63534504710977,3.1416,0.0,0.26122343168327716,回撤 -65.64%，逢低买入 0.24 份，花费 0.26
2017-06-21,1.0985,7893.928955813234,8671.480957960837,0.23510108851494943,8671.716059049351,10999.76489891148,11000.0,-2328.2839409506432,-21.166670036566387,-65.03374076903489,3.1416,0.0,0.1567340590099663,回撤 -65.03%，逢低买入 0.14 份，花费 0.16
2017-06-22,1.0921,7894.015065542569,8621.05385307904,0.14106065310896965,8621.194913732148,10999.858939346886,11000.0,-2378.8050862678465,-21.625778106651676,-65.23745861981156,3.1416,0.0,0.09404043540597978,回撤 -65.24%，逢低买入 0.09 份，花费 0.09
2017-06-23,1.1041,7894.066169845842,8715.838458126795,0.08463639186538179,8715.92309451866,10999.91536360813,11000.0,-2284.0769054813354,-20.76449527091748,-64.85548764960528,3.1416,0.0,0.05642426124358786,回撤 -64.86%，逢低买入 0.05 份，花费 0.06
2017-06-26,1.1198,7894.096402527344,8839.80915155012,0.05078183511922907,8839.85993338524,10999.949218164877,11000.0,-2160.1400666147565,-19.637727627392927,-64.35574229691876,3.1416,0.0,0.03385455674615272,回撤 -64.36%，逢低买入 0.03 份，花费 0.03
2017-06-27,1.1208,7894.114525951726,8847.723560686694,0.03046910107153744,8847.754029787766,10999.969530898925,11000.0,-2152.2459702122305,-19.565926652492717,-64.3239113827349,3.1416,0.0,0.020312734047691627,回撤 -64.32%，逢低买入 0.02 份，花费 0.02
