product_code,product_name,nav_date,nav,total_nav,income,weekly_rate,fetched_at
产品代码,产品名称,净值日期,单位净值,累计净值,日收益,周收益率,采集时间
110020,易方达沪深300ETF联接A,2025-07-01,1.5744,1.5744,0,0.16%,2025-12-18 02:46:25.352
110020,易方达沪深300ETF联接A,2025-07-02,1.5747,1.5747,0,0.02%,2025-12-18 02:46:25.352
110020,易方达沪深300ETF联接A,2025-07-03,1.5842,1.5842,0,0.60%,2025-12-18 02:46:25.352
110020,易方达沪深300ETF联接A,2025-07-04,1.5897,1.5897,0,0.35%,2025-12-18 02:46:25.352
110020,易方达沪深300ETF联接A,2025-07-07,1.5838,1.5838,0,-0.37%,2025-12-18 02:46:25.352
110020,易方达沪深300ETF联接A,2025-07-08,1.5965,1.5965,0,0.80%,2025-12-18 02:46:25.352
110020,易方达沪深300ETF联接A,2025-07-09,1.5940,1.5940,0,-0.16%,2025-12-18 02:46:25.352
110020,易方达沪深300ETF联接A,2025-07-10,1.6019,1.6019,0,0.50%,2025-12-18 02:46:25.352
110020,易方达沪深300ETF联接A,2025-07-11,1.6059,1.6059,0,0.25%,2025-12-18 02:46:25.352
110020,易方达沪深300ETF联接A,2025-07-14,1.6076,1.6076,0,0.11%,2025-12-18 02:46:25.352
110020,易方达沪深300ETF联接A,2025-07-15,1.6083,1.6083,0,0.04%,2025-12-18 02:46:25.352
110020,易方达沪深300ETF联接A,2025-07-16,1.6046,1.6046,0,-0.23%,2025-12-18 02:46:25.352
110020,易方达沪深300ETF联接A,2025-07-17,1.6159,1.6159,0,0.70%,2025-12-18 02:46:25.352
110020,易方达沪深300ETF联接A,2025-07-18,1.6269,1.6269,0,0.68%,2025-12-18 02:46:25.352
110020,易方达沪深300ETF联接A,2025-07-21,1.6373,1.6373,0,0.64%,2025-12-18 02:46:25.352
110020,易方达沪深300ETF联接A,2025-07-22,1.6502,1.6502,0,0.79%,2025-12-18 02:46:25.352
110020,易方达沪深300ETF联接A,2025-07-23,1.6507,1.6507,0,0.03%,2025-12-18 02:46:25.133
110020,易方达沪深300ETF联接A,2025-07-24,1.6619,1.6619,0,0.68%,2025-12-18 02:46:25.133
110020,易方达沪深300ETF联接A,2025-07-25,1.6544,1.6544,0,-0.45%,2025-12-18 02:46:25.133
110020,易方达沪深300ETF联接A,2025-07-28,1.6580,1.6580,0,0.22%,2025-12-18 02:46:25.133
110020,易方达沪深300ETF联接A,2025-07-29,1.6644,1.6644,0,0.39%,2025-12-18 02:46:25.133
110020,易方达沪深300ETF联接A,2025-07-30,1.6641,1.6641,0,-0.02%,2025-12-18 02:46:25.133
110020,易方达沪深300ETF联接A,2025-07-31,1.6355,1.6355,0,-1.72%,2025-12-18 02:46:25.133
110020,易方达沪深300ETF联接A,2025-08-01,1.6276,1.6276,0,-0.48%,2025-12-18 02:46:25.133
110020,易方达沪深300ETF联接A,2025-08-04,1.6337,1.6337,0,0.37%,2025-12-18 02:46:25.133
110020,易方达沪深300ETF联接A,2025-08-05,1.6462,1.6462,0,0.77%,2025-12-18 02:46:25.133
110020,易方达沪深300ETF联接A,2025-08-06,1.6501,1.6501,0,0.24%,2025-12-18 02:46:25.133
110020,易方达沪深300ETF联接A,2025-08-07,1.6505,1.6505,0,0.02%,2025-12-18 02:46:25.133
110020,易方达沪深300ETF联接A,2025-08-08,1.6474,1.6474,0,-0.19%,2025-12-18 02:46:25.133
110020,易方达沪深300ETF联接A,2025-08-11,1.6541,1.6541,0,0.41%,2025-12-18 02:46:25.133
110020,易方达沪深300ETF联接A,2025-08-12,1.6622,1.6622,0,0.49%,2025-12-18 02:46:25.133
110020,易方达沪深300ETF联接A,2025-08-13,1.6747,1.6747,0,0.75%,2025-12-18 02:46:25.133
110020,易方达沪深300ETF联接A,2025-08-14,1.6738,1.6738,0,-0.05%,2025-12-18 02:46:25.133
110020,易方达沪深300ETF联接A,2025-08-15,1.6852,1.6852,0,0.68%,2025-12-18 02:46:25.133
110020,易方达沪深300ETF联接A,2025-08-18,1.6993,1.6993,0,0.84%,2025-12-18 02:46:25.133
110020,易方达沪深300ETF联接A,2025-08-19,1.6933,1.6933,0,-0.35%,2025-12-18 02:46:25.133
110020,易方达沪深300ETF联接A,2025-08-20,1.7118,1.7118,0,1.09%,2025-12-18 02:46:24.972
110020,易方达沪深300ETF联接A,2025-08-21,1.7182,1.7182,0,0.37%,2025-12-18 02:46:24.972
110020,易方达沪深300ETF联接A,2025-08-22,1.7526,1.7526,0,2.00%,2025-12-18 02:46:24.972
110020,易方达沪深300ETF联接A,2025-08-25,1.7873,1.7873,0,1.98%,2025-12-18 02:46:24.972
110020,易方达沪深300ETF联接A,2025-08-26,1.7813,1.7813,0,-0.34%,2025-12-18 02:46:24.972
110020,易方达沪深300ETF联接A,2025-08-27,1.7563,1.7563,0,-1.40%,2025-12-18 02:46:24.972
110020,易方达沪深300ETF联接A,2025-08-28,1.7853,1.7853,0,1.65%,2025-12-18 02:46:24.972
110020,易方达沪深300ETF联接A,2025-08-29,1.7987,1.7987,0,0.75%,2025-12-18 02:46:24.972
110020,易方达沪深300ETF联接A,2025-09-01,1.8089,1.8089,0,0.57%,2025-12-18 02:46:24.972
110020,易方达沪深300ETF联接A,2025-09-02,1.7963,1.7963,0,-0.70%,2025-12-18 02:46:24.972
110020,易方达沪深300ETF联接A,2025-09-03,1.7845,1.7845,0,-0.66%,2025-12-18 02:46:24.972
110020,易方达沪深300ETF联接A,2025-09-04,1.7485,1.7485,0,-2.02%,2025-12-18 02:46:24.972
110020,易方达沪深300ETF联接A,2025-09-05,1.7849,1.7849,0,2.08%,2025-12-18 02:46:24.972
110020,易方达沪深300ETF联接A,2025-09-08,1.7878,1.7878,0,0.16%,2025-12-18 02:46:24.972
110020,易方达沪深300ETF联接A,2025-09-09,1.7758,1.7758,0,-0.67%,2025-12-18 02:46:24.972
110020,易方达沪深300ETF联接A,2025-09-10,1.7794,1.7794,0,0.20%,2025-12-18 02:46:24.972
110020,易方达沪深300ETF联接A,2025-09-11,1.8180,1.8180,0,2.17%,2025-12-18 02:46:24.972
110020,易方达沪深300ETF联接A,2025-09-12,1.8085,1.8085,0,-0.52%,2025-12-18 02:46:24.972
110020,易方达沪深300ETF联接A,2025-09-15,1.8125,1.8125,0,0.22%,2025-12-18 02:46:24.972
110020,易方达沪深300ETF联接A,2025-09-16,1.8092,1.8092,0,-0.18%,2025-12-18 02:46:24.972
110020,易方达沪深300ETF联接A,2025-09-17,1.8199,1.8199,0,0.59%,2025-12-18 02:46:24.776
110020,易方达沪深300ETF联接A,2025-09-18,1.7996,1.7996,0,-1.12%,2025-12-18 02:46:24.776
110020,易方达沪深300ETF联接A,2025-09-19,1.8014,1.8014,0,0.10%,2025-12-18 02:46:24.776
110020,易方达沪深300ETF联接A,2025-09-22,1.8091,1.8091,0,0.43%,2025-12-18 02:46:24.776
110020,易方达沪深300ETF联接A,2025-09-23,1.8079,1.8079,0,-0.07%,2025-12-18 02:46:24.776
110020,易方达沪深300ETF联接A,2025-09-24,1.8258,1.8258,0,0.99%,2025-12-18 02:46:24.776
110020,易方达沪深300ETF联接A,2025-09-25,1.8365,1.8365,0,0.59%,2025-12-18 02:46:24.776
110020,易方达沪深300ETF联接A,2025-09-26,1.8203,1.8203,0,-0.88%,2025-12-18 02:46:24.776
110020,易方达沪深300ETF联接A,2025-09-29,1.8469,1.8469,0,1.46%,2025-12-18 02:46:24.776
110020,易方达沪深300ETF联接A,2025-09-30,1.8551,1.8551,0,0.44%,2025-12-18 02:46:24.776
110020,易方达沪深300ETF联接A,2025-10-09,1.8812,1.8812,0,1.41%,2025-12-18 02:46:24.776
110020,易方达沪深300ETF联接A,2025-10-10,1.8462,1.8462,0,-1.86%,2025-12-18 02:46:24.776
110020,易方达沪深300ETF联接A,2025-10-13,1.8377,1.8377,0,-0.46%,2025-12-18 02:46:24.776
110020,易方达沪深300ETF联接A,2025-10-14,1.8168,1.8168,0,-1.14%,2025-12-18 02:46:24.776
110020,易方达沪深300ETF联接A,2025-10-15,1.8426,1.8426,0,1.42%,2025-12-18 02:46:24.776
110020,易方达沪深300ETF联接A,2025-10-16,1.8477,1.8477,0,0.28%,2025-12-18 02:46:24.776
110020,易方达沪深300ETF联接A,2025-10-17,1.8086,1.8086,0,-2.12%,2025-12-18 02:46:24.776
110020,易方达沪深300ETF联接A,2025-10-20,1.8176,1.8176,0,0.50%,2025-12-18 02:46:24.776
110020,易方达沪深300ETF联接A,2025-10-21,1.8442,1.8442,0,1.46%,2025-12-18 02:46:24.776
110020,易方达沪深300ETF联接A,2025-10-22,1.8384,1.8384,0,-0.31%,2025-12-18 02:46:24.776
110020,易方达沪深300ETF联接A,2025-10-23,1.8436,1.8436,0,0.28%,2025-12-18 02:46:24.584
110020,易方达沪深300ETF联接A,2025-10-24,1.8656,1.8656,0,1.19%,2025-12-18 02:46:24.584
110020,易方达沪深300ETF联接A,2025-10-27,1.8867,1.8867,0,1.13%,2025-12-18 02:46:24.584
110020,易方达沪深300ETF联接A,2025-10-28,1.8781,1.8781,0,-0.46%,2025-12-18 02:46:24.584
110020,易方达沪深300ETF联接A,2025-10-29,1.8993,1.8993,0,1.13%,2025-12-18 02:46:24.584
110020,易方达沪深300ETF联接A,2025-10-30,1.8850,1.8850,0,-0.75%,2025-12-18 02:46:24.584
110020,易方达沪深300ETF联接A,2025-10-31,1.8588,1.8588,0,-1.39%,2025-12-18 02:46:24.584
110020,易方达沪深300ETF联接A,2025-11-03,1.8636,1.8636,0,0.26%,2025-12-18 02:46:24.584
110020,易方达沪深300ETF联接A,2025-11-04,1.8504,1.8504,0,-0.71%,2025-12-18 02:46:24.584
110020,易方达沪深300ETF联接A,2025-11-05,1.8538,1.8538,0,0.18%,2025-12-18 02:46:24.584
110020,易方达沪深300ETF联接A,2025-11-06,1.8790,1.8790,0,1.36%,2025-12-18 02:46:24.584
110020,易方达沪深300ETF联接A,2025-11-07,1.8735,1.8735,0,-0.29%,2025-12-18 02:46:24.584
110020,易方达沪深300ETF联接A,2025-11-10,1.8798,1.8798,0,0.34%,2025-12-18 02:46:24.584
110020,易方达沪深300ETF联接A,2025-11-11,1.8636,1.8636,0,-0.86%,2025-12-18 02:46:24.584
110020,易方达沪深300ETF联接A,2025-11-12,1.8613,1.8613,0,-0.12%,2025-12-18 02:46:24.584
110020,易方达沪深300ETF联接A,2025-11-13,1.8826,1.8826,0,1.14%,2025-12-18 02:46:24.584
110020,易方达沪深300ETF联接A,2025-11-14,1.8546,1.8546,0,-1.49%,2025-12-18 02:46:24.584
110020,易方达沪深300ETF联接A,2025-11-17,1.8430,1.8430,0,-0.63%,2025-12-18 02:46:24.584
110020,易方达沪深300ETF联接A,2025-11-18,1.8320,1.8320,0,-0.60%,2025-12-18 02:46:24.584
110020,易方达沪深300ETF联接A,2025-11-19,1.8397,1.8397,0,0.42%,2025-12-18 02:46:24.584
110020,易方达沪深300ETF联接A,2025-11-20,1.8311,1.8311,0,-0.47%,2025-12-18 02:46:24.377
110020,易方达沪深300ETF联接A,2025-11-21,1.7888,1.7888,0,-2.31%,2025-12-18 02:46:24.377
110020,易方达沪深300ETF联接A,2025-11-24,1.7868,1.7868,0,-0.11%,2025-12-18 02:46:24.377
110020,易方达沪深300ETF联接A,2025-11-25,1.8029,1.8029,0,0.90%,2025-12-18 02:46:24.377
110020,易方达沪深300ETF联接A,2025-11-26,1.8134,1.8134,0,0.58%,2025-12-18 02:46:24.377
110020,易方达沪深300ETF联接A,2025-11-27,1.8126,1.8126,0,-0.04%,2025-12-18 02:46:24.377
110020,易方达沪深300ETF联接A,2025-11-28,1.8169,1.8169,0,0.24%,2025-12-18 02:46:24.377
110020,易方达沪深300ETF联接A,2025-12-01,1.8359,1.8359,0,1.05%,2025-12-18 02:46:24.377
110020,易方达沪深300ETF联接A,2025-12-02,1.8275,1.8275,0,-0.46%,2025-12-18 02:46:24.377
110020,易方达沪深300ETF联接A,2025-12-03,1.8186,1.8186,0,-0.49%,2025-12-18 02:46:24.377
110020,易方达沪深300ETF联接A,2025-12-04,1.8245,1.8245,0,0.32%,2025-12-18 02:46:24.377
110020,易方达沪深300ETF联接A,2025-12-05,1.8391,1.8391,0,0.80%,2025-12-18 02:46:24.377
110020,易方达沪深300ETF联接A,2025-12-08,1.8533,1.8533,0,0.77%,2025-12-18 02:46:24.377
110020,易方达沪深300ETF联接A,2025-12-09,1.8442,1.8442,0,-0.49%,2025-12-18 02:46:24.377
110020,易方达沪深300ETF联接A,2025-12-10,1.8416,1.8416,0,-0.14%,2025-12-18 02:46:24.377
110020,易方达沪深300ETF联接A,2025-12-11,1.8268,1.8268,0,-0.80%,2025-12-18 02:46:24.377
110020,易方达沪深300ETF联接A,2025-12-12,1.8379,1.8379,0,0.61%,2025-12-18 02:46:24.377
110020,易方达沪深300ETF联接A,2025-12-15,1.8273,1.8273,0,-0.58%,2025-12-18 02:46:24.377
110020,易方达沪深300ETF联接A,2025-12-16,1.8064,1.8064,0,-1.14%,2025-12-18 02:46:24.377
110020,易方达沪深300ETF联接A,2025-12-17,1.8384,1.8384,0,1.77%,2025-12-18 02:46:24.377
