product_code,product_name,nav_date,nav,total_nav,income,weekly_rate,fetched_at
产品代码,产品名称,净值日期,单位净值,累计净值,日收益,周收益率,采集时间
020602,易方达红利低波ETF联接A,2024-06-03,1.0715,1.0715,0,-0.84%,2025-12-18 16:42:07.181
020602,易方达红利低波ETF联接A,2024-06-04,1.0740,1.0740,0,0.23%,2025-12-18 16:42:07.181
020602,易方达红利低波ETF联接A,2024-06-05,1.0598,1.0598,0,-1.32%,2025-12-18 16:42:07.181
020602,易方达红利低波ETF联接A,2024-06-06,1.0628,1.0628,0,0.28%,2025-12-18 16:42:07.181
020602,易方达红利低波ETF联接A,2024-06-07,1.0727,1.0727,0,0.93%,2025-12-18 16:42:07.181
020602,易方达红利低波ETF联接A,2024-06-11,1.0537,1.0537,0,-1.77%,2025-12-18 16:42:07.181
020602,易方达红利低波ETF联接A,2024-06-12,1.0655,1.0655,0,1.12%,2025-12-18 16:42:07.181
020602,易方达红利低波ETF联接A,2024-06-13,1.0546,1.0546,0,-1.02%,2025-12-18 16:42:07.181
020602,易方达红利低波ETF联接A,2024-06-14,1.0547,1.0547,0,0.01%,2025-12-18 16:42:07.181
020602,易方达红利低波ETF联接A,2024-06-17,1.0442,1.0442,0,-1.00%,2025-12-18 16:42:07.181
020602,易方达红利低波ETF联接A,2024-06-18,1.0482,1.0482,0,0.38%,2025-12-18 16:42:07.181
020602,易方达红利低波ETF联接A,2024-06-19,1.0485,1.0485,0,0.03%,2025-12-18 16:42:07.181
020602,易方达红利低波ETF联接A,2024-06-20,1.0484,1.0484,0,-0.01%,2025-12-18 16:42:07.181
020602,易方达红利低波ETF联接A,2024-06-21,1.0479,1.0479,0,-0.05%,2025-12-18 16:42:07.181
020602,易方达红利低波ETF联接A,2024-06-24,1.0365,1.0365,0,-1.09%,2025-12-18 16:42:07.181
020602,易方达红利低波ETF联接A,2024-06-25,1.0403,1.0403,0,0.37%,2025-12-18 16:42:07.181
020602,易方达红利低波ETF联接A,2024-06-26,1.0456,1.0456,0,0.51%,2025-12-18 16:42:07.181
020602,易方达红利低波ETF联接A,2024-06-27,1.0453,1.0453,0,-0.03%,2025-12-18 16:42:07.181
020602,易方达红利低波ETF联接A,2024-06-28,1.0550,1.0550,0,0.93%,2025-12-18 16:42:06.735
020602,易方达红利低波ETF联接A,2024-06-30,1.0550,1.0550,0,0.00%,2025-12-18 16:42:06.735
020602,易方达红利低波ETF联接A,2024-07-01,1.0741,1.0741,0,1.81%,2025-12-18 16:42:06.735
020602,易方达红利低波ETF联接A,2024-07-02,1.0765,1.0765,0,0.22%,2025-12-18 16:42:06.735
020602,易方达红利低波ETF联接A,2024-07-03,1.0672,1.0672,0,-0.86%,2025-12-18 16:42:06.735
020602,易方达红利低波ETF联接A,2024-07-04,1.0635,1.0635,0,-0.35%,2025-12-18 16:42:06.735
020602,易方达红利低波ETF联接A,2024-07-05,1.0567,1.0567,0,-0.64%,2025-12-18 16:42:06.735
020602,易方达红利低波ETF联接A,2024-07-08,1.0515,1.0515,0,-0.49%,2025-12-18 16:42:06.735
020602,易方达红利低波ETF联接A,2024-07-09,1.0632,1.0632,0,1.11%,2025-12-18 16:42:06.735
020602,易方达红利低波ETF联接A,2024-07-10,1.0453,1.0453,0,-1.68%,2025-12-18 16:42:06.735
020602,易方达红利低波ETF联接A,2024-07-11,1.0469,1.0469,0,0.15%,2025-12-18 16:42:06.735
020602,易方达红利低波ETF联接A,2024-07-12,1.0469,1.0469,0,0.00%,2025-12-18 16:42:06.735
020602,易方达红利低波ETF联接A,2024-07-15,1.0563,1.0563,0,0.90%,2025-12-18 16:42:06.735
020602,易方达红利低波ETF联接A,2024-07-16,1.0531,1.0531,0,-0.30%,2025-12-18 16:42:06.735
020602,易方达红利低波ETF联接A,2024-07-17,1.0472,1.0472,0,-0.56%,2025-12-18 16:42:06.735
020602,易方达红利低波ETF联接A,2024-07-18,1.0514,1.0514,0,0.40%,2025-12-18 16:42:06.735
020602,易方达红利低波ETF联接A,2024-07-19,1.0430,1.0430,0,-0.80%,2025-12-18 16:42:06.735
020602,易方达红利低波ETF联接A,2024-07-22,1.0339,1.0339,0,-0.87%,2025-12-18 16:42:06.735
020602,易方达红利低波ETF联接A,2024-07-23,1.0291,1.0291,0,-0.46%,2025-12-18 16:42:06.735
020602,易方达红利低波ETF联接A,2024-07-24,1.0304,1.0304,0,0.13%,2025-12-18 16:42:06.735
020602,易方达红利低波ETF联接A,2024-07-25,1.0243,1.0243,0,-0.59%,2025-12-18 16:42:06.332
020602,易方达红利低波ETF联接A,2024-07-26,1.0179,1.0179,0,-0.62%,2025-12-18 16:42:06.332
020602,易方达红利低波ETF联接A,2024-07-29,1.0225,1.0225,0,0.45%,2025-12-18 16:42:06.332
020602,易方达红利低波ETF联接A,2024-07-30,1.0150,1.0150,0,-0.73%,2025-12-18 16:42:06.332
020602,易方达红利低波ETF联接A,2024-07-31,1.0242,1.0242,0,0.91%,2025-12-18 16:42:06.332
020602,易方达红利低波ETF联接A,2024-08-01,1.0247,1.0247,0,0.05%,2025-12-18 16:42:06.332
020602,易方达红利低波ETF联接A,2024-08-02,1.0236,1.0236,0,-0.11%,2025-12-18 16:42:06.332
020602,易方达红利低波ETF联接A,2024-08-05,1.0125,1.0125,0,-1.08%,2025-12-18 16:42:06.332
020602,易方达红利低波ETF联接A,2024-08-06,1.0087,1.0087,0,-0.38%,2025-12-18 16:42:06.332
020602,易方达红利低波ETF联接A,2024-08-07,1.0130,1.0130,0,0.43%,2025-12-18 16:42:06.332
020602,易方达红利低波ETF联接A,2024-08-08,1.0139,1.0139,0,0.09%,2025-12-18 16:42:06.332
020602,易方达红利低波ETF联接A,2024-08-09,1.0143,1.0143,0,0.04%,2025-12-18 16:42:06.332
020602,易方达红利低波ETF联接A,2024-08-12,1.0174,1.0174,0,0.31%,2025-12-18 16:42:06.332
020602,易方达红利低波ETF联接A,2024-08-13,1.0209,1.0209,0,0.34%,2025-12-18 16:42:06.332
020602,易方达红利低波ETF联接A,2024-08-14,1.0195,1.0195,0,-0.14%,2025-12-18 16:42:06.332
020602,易方达红利低波ETF联接A,2024-08-15,1.0293,1.0293,0,0.96%,2025-12-18 16:42:06.332
020602,易方达红利低波ETF联接A,2024-08-16,1.0328,1.0328,0,0.34%,2025-12-18 16:42:06.332
020602,易方达红利低波ETF联接A,2024-08-19,1.0469,1.0469,0,1.37%,2025-12-18 16:42:06.332
020602,易方达红利低波ETF联接A,2024-08-20,1.0372,1.0372,0,-0.93%,2025-12-18 16:42:06.332
020602,易方达红利低波ETF联接A,2024-08-21,1.0298,1.0298,0,-0.71%,2025-12-18 16:42:06.332
020602,易方达红利低波ETF联接A,2024-08-22,1.0326,1.0326,0,0.27%,2025-12-18 16:42:06.009
020602,易方达红利低波ETF联接A,2024-08-23,1.0310,1.0310,0,-0.15%,2025-12-18 16:42:06.009
020602,易方达红利低波ETF联接A,2024-08-26,1.0313,1.0313,0,0.03%,2025-12-18 16:42:06.009
020602,易方达红利低波ETF联接A,2024-08-27,1.0370,1.0370,0,0.55%,2025-12-18 16:42:06.009
020602,易方达红利低波ETF联接A,2024-08-28,1.0309,1.0309,0,-0.59%,2025-12-18 16:42:06.009
020602,易方达红利低波ETF联接A,2024-08-29,1.0104,1.0104,0,-1.99%,2025-12-18 16:42:06.009
020602,易方达红利低波ETF联接A,2024-08-30,1.0048,1.0048,0,-0.55%,2025-12-18 16:42:06.009
020602,易方达红利低波ETF联接A,2024-09-02,1.0098,1.0098,0,0.50%,2025-12-18 16:42:06.009
020602,易方达红利低波ETF联接A,2024-09-03,0.9985,0.9985,0,-1.12%,2025-12-18 16:42:06.009
020602,易方达红利低波ETF联接A,2024-09-04,0.9953,0.9953,0,-0.32%,2025-12-18 16:42:06.009
020602,易方达红利低波ETF联接A,2024-09-05,0.9930,0.9930,0,-0.23%,2025-12-18 16:42:06.009
020602,易方达红利低波ETF联接A,2024-09-06,0.9871,0.9871,0,-0.59%,2025-12-18 16:42:06.009
020602,易方达红利低波ETF联接A,2024-09-09,0.9714,0.9714,0,-1.59%,2025-12-18 16:42:06.009
020602,易方达红利低波ETF联接A,2024-09-10,0.9577,0.9727,0,0.13%,2025-12-18 16:42:06.009
020602,易方达红利低波ETF联接A,2024-09-11,0.9356,0.9506,0,-2.31%,2025-12-18 16:42:06.009
020602,易方达红利低波ETF联接A,2024-09-12,0.9399,0.9549,0,0.46%,2025-12-18 16:42:06.009
020602,易方达红利低波ETF联接A,2024-09-13,0.9373,0.9523,0,-0.28%,2025-12-18 16:42:06.009
020602,易方达红利低波ETF联接A,2024-09-18,0.9495,0.9645,0,1.30%,2025-12-18 16:42:06.009
020602,易方达红利低波ETF联接A,2024-09-19,0.9510,0.9660,0,0.16%,2025-12-18 16:42:06.009
