product_code,product_name,nav_date,nav,total_nav,income,weekly_rate,fetched_at
产品代码,产品名称,净值日期,单位净值,累计净值,日收益,周收益率,采集时间
015299,华夏纳斯达克100ETF联接(QDII)A,2025-08-25,1.7190,1.7190,0,-0.70%,2025-12-18 02:47:34.211
015299,华夏纳斯达克100ETF联接(QDII)A,2025-08-26,1.7284,1.7284,0,0.55%,2025-12-18 02:47:34.211
015299,华夏纳斯达克100ETF联接(QDII)A,2025-08-27,1.7306,1.7306,0,0.13%,2025-12-18 02:47:34.211
015299,华夏纳斯达克100ETF联接(QDII)A,2025-08-28,1.7353,1.7353,0,0.27%,2025-12-18 02:47:34.211
015299,华夏纳斯达克100ETF联接(QDII)A,2025-08-29,1.7134,1.7134,0,-1.26%,2025-12-18 02:47:34.210
015299,华夏纳斯达克100ETF联接(QDII)A,2025-09-01,1.7139,1.7139,0,0.03%,2025-12-18 02:47:34.210
015299,华夏纳斯达克100ETF联接(QDII)A,2025-09-02,1.7047,1.7047,0,-0.54%,2025-12-18 02:47:34.210
015299,华夏纳斯达克100ETF联接(QDII)A,2025-09-03,1.7169,1.7169,0,0.72%,2025-12-18 02:47:34.210
015299,华夏纳斯达克100ETF联接(QDII)A,2025-09-04,1.7306,1.7306,0,0.80%,2025-12-18 02:47:34.210
015299,华夏纳斯达克100ETF联接(QDII)A,2025-09-05,1.7314,1.7314,0,0.05%,2025-12-18 02:47:34.210
015299,华夏纳斯达克100ETF联接(QDII)A,2025-09-08,1.7379,1.7379,0,0.38%,2025-12-18 02:47:34.210
015299,华夏纳斯达克100ETF联接(QDII)A,2025-09-09,1.7416,1.7416,0,0.21%,2025-12-18 02:47:34.210
015299,华夏纳斯达克100ETF联接(QDII)A,2025-09-10,1.7414,1.7414,0,-0.01%,2025-12-18 02:47:34.210
015299,华夏纳斯达克100ETF联接(QDII)A,2025-09-11,1.7516,1.7516,0,0.59%,2025-12-18 02:47:34.210
015299,华夏纳斯达克100ETF联接(QDII)A,2025-09-12,1.7580,1.7580,0,0.37%,2025-12-18 02:47:34.210
015299,华夏纳斯达克100ETF联接(QDII)A,2025-09-15,1.7725,1.7725,0,0.82%,2025-12-18 02:47:34.210
015299,华夏纳斯达克100ETF联接(QDII)A,2025-09-16,1.7692,1.7692,0,-0.19%,2025-12-18 02:47:34.029
015299,华夏纳斯达克100ETF联接(QDII)A,2025-09-17,1.7642,1.7642,0,-0.28%,2025-12-18 02:47:34.029
015299,华夏纳斯达克100ETF联接(QDII)A,2025-09-18,1.7798,1.7798,0,0.88%,2025-12-18 02:47:34.029
015299,华夏纳斯达克100ETF联接(QDII)A,2025-09-19,1.7927,1.7927,0,0.72%,2025-12-18 02:47:34.029
015299,华夏纳斯达克100ETF联接(QDII)A,2025-09-22,1.8031,1.8031,0,0.58%,2025-12-18 02:47:34.029
015299,华夏纳斯达克100ETF联接(QDII)A,2025-09-23,1.7902,1.7902,0,-0.72%,2025-12-18 02:47:34.029
015299,华夏纳斯达克100ETF联接(QDII)A,2025-09-24,1.7858,1.7858,0,-0.25%,2025-12-18 02:47:34.029
015299,华夏纳斯达克100ETF联接(QDII)A,2025-09-25,1.7801,1.7801,0,-0.32%,2025-12-18 02:47:34.029
015299,华夏纳斯达克100ETF联接(QDII)A,2025-09-26,1.7891,1.7891,0,0.51%,2025-12-18 02:47:34.029
015299,华夏纳斯达克100ETF联接(QDII)A,2025-09-29,1.7924,1.7924,0,0.18%,2025-12-18 02:47:34.029
015299,华夏纳斯达克100ETF联接(QDII)A,2025-09-30,1.7979,1.7979,0,0.31%,2025-12-18 02:47:34.029
015299,华夏纳斯达克100ETF联接(QDII)A,2025-10-09,1.8276,1.8276,0,1.65%,2025-12-18 02:47:34.029
015299,华夏纳斯达克100ETF联接(QDII)A,2025-10-10,1.7663,1.7663,0,-3.35%,2025-12-18 02:47:34.029
015299,华夏纳斯达克100ETF联接(QDII)A,2025-10-13,1.8037,1.8037,0,2.12%,2025-12-18 02:47:34.029
015299,华夏纳斯达克100ETF联接(QDII)A,2025-10-14,1.7940,1.7940,0,-0.54%,2025-12-18 02:47:34.029
015299,华夏纳斯达克100ETF联接(QDII)A,2025-10-15,1.8014,1.8014,0,0.41%,2025-12-18 02:47:34.029
015299,华夏纳斯达克100ETF联接(QDII)A,2025-10-16,1.7952,1.7952,0,-0.34%,2025-12-18 02:47:34.029
015299,华夏纳斯达克100ETF联接(QDII)A,2025-10-17,1.8065,1.8065,0,0.63%,2025-12-18 02:47:34.029
015299,华夏纳斯达克100ETF联接(QDII)A,2025-10-20,1.8279,1.8279,0,1.18%,2025-12-18 02:47:34.029
015299,华夏纳斯达克100ETF联接(QDII)A,2025-10-21,1.8257,1.8257,0,-0.12%,2025-12-18 02:47:34.028
015299,华夏纳斯达克100ETF联接(QDII)A,2025-10-22,1.8099,1.8099,0,-0.87%,2025-12-18 02:47:33.857
015299,华夏纳斯达克100ETF联接(QDII)A,2025-10-23,1.8247,1.8247,0,0.82%,2025-12-18 02:47:33.857
015299,华夏纳斯达克100ETF联接(QDII)A,2025-10-24,1.8425,1.8425,0,0.98%,2025-12-18 02:47:33.857
015299,华夏纳斯达克100ETF联接(QDII)A,2025-10-27,1.8714,1.8714,0,1.57%,2025-12-18 02:47:33.857
015299,华夏纳斯达克100ETF联接(QDII)A,2025-10-28,1.8821,1.8821,0,0.57%,2025-12-18 02:47:33.857
015299,华夏纳斯达克100ETF联接(QDII)A,2025-10-29,1.8891,1.8891,0,0.37%,2025-12-18 02:47:33.857
015299,华夏纳斯达克100ETF联接(QDII)A,2025-10-30,1.8650,1.8650,0,-1.28%,2025-12-18 02:47:33.857
015299,华夏纳斯达克100ETF联接(QDII)A,2025-10-31,1.8751,1.8751,0,0.54%,2025-12-18 02:47:33.857
015299,华夏纳斯达克100ETF联接(QDII)A,2025-11-03,1.8836,1.8836,0,0.45%,2025-12-18 02:47:33.857
015299,华夏纳斯达克100ETF联接(QDII)A,2025-11-04,1.8485,1.8485,0,-1.86%,2025-12-18 02:47:33.857
015299,华夏纳斯达克100ETF联接(QDII)A,2025-11-05,1.8616,1.8616,0,0.71%,2025-12-18 02:47:33.857
015299,华夏纳斯达克100ETF联接(QDII)A,2025-11-06,1.8266,1.8266,0,-1.88%,2025-12-18 02:47:33.857
015299,华夏纳斯达克100ETF联接(QDII)A,2025-11-07,1.8217,1.8217,0,-0.27%,2025-12-18 02:47:33.857
015299,华夏纳斯达克100ETF联接(QDII)A,2025-11-10,1.8587,1.8587,0,2.03%,2025-12-18 02:47:33.857
015299,华夏纳斯达克100ETF联接(QDII)A,2025-11-11,1.8535,1.8535,0,-0.28%,2025-12-18 02:47:33.857
015299,华夏纳斯达克100ETF联接(QDII)A,2025-11-12,1.8515,1.8515,0,-0.11%,2025-12-18 02:47:33.857
015299,华夏纳斯达克100ETF联接(QDII)A,2025-11-13,1.8101,1.8101,0,-2.24%,2025-12-18 02:47:33.856
015299,华夏纳斯达克100ETF联接(QDII)A,2025-11-14,1.8118,1.8118,0,0.09%,2025-12-18 02:47:33.856
015299,华夏纳斯达克100ETF联接(QDII)A,2025-11-17,1.7987,1.7987,0,-0.72%,2025-12-18 02:47:33.856
015299,华夏纳斯达克100ETF联接(QDII)A,2025-11-18,1.7801,1.7801,0,-1.03%,2025-12-18 02:47:33.856
015299,华夏纳斯达克100ETF联接(QDII)A,2025-11-19,1.7886,1.7886,0,0.48%,2025-12-18 02:47:33.698
015299,华夏纳斯达克100ETF联接(QDII)A,2025-11-20,1.7499,1.7499,0,-2.16%,2025-12-18 02:47:33.698
015299,华夏纳斯达克100ETF联接(QDII)A,2025-11-21,1.7619,1.7619,0,0.69%,2025-12-18 02:47:33.698
015299,华夏纳斯达克100ETF联接(QDII)A,2025-11-24,1.8043,1.8043,0,2.41%,2025-12-18 02:47:33.698
015299,华夏纳斯达克100ETF联接(QDII)A,2025-11-25,1.8114,1.8114,0,0.39%,2025-12-18 02:47:33.698
015299,华夏纳斯达克100ETF联接(QDII)A,2025-11-26,1.8229,1.8229,0,0.63%,2025-12-18 02:47:33.698
015299,华夏纳斯达克100ETF联接(QDII)A,2025-11-27,1.8231,1.8231,0,0.01%,2025-12-18 02:47:33.698
015299,华夏纳斯达克100ETF联接(QDII)A,2025-11-28,1.8358,1.8358,0,0.70%,2025-12-18 02:47:33.698
015299,华夏纳斯达克100ETF联接(QDII)A,2025-12-01,1.8279,1.8279,0,-0.43%,2025-12-18 02:47:33.698
015299,华夏纳斯达克100ETF联接(QDII)A,2025-12-02,1.8419,1.8419,0,0.77%,2025-12-18 02:47:33.698
015299,华夏纳斯达克100ETF联接(QDII)A,2025-12-03,1.8441,1.8441,0,0.12%,2025-12-18 02:47:33.698
015299,华夏纳斯达克100ETF联接(QDII)A,2025-12-04,1.8435,1.8435,0,-0.03%,2025-12-18 02:47:33.698
015299,华夏纳斯达克100ETF联接(QDII)A,2025-12-05,1.8513,1.8513,0,0.42%,2025-12-18 02:47:33.698
015299,华夏纳斯达克100ETF联接(QDII)A,2025-12-08,1.8471,1.8471,0,-0.23%,2025-12-18 02:47:33.698
015299,华夏纳斯达克100ETF联接(QDII)A,2025-12-09,1.8500,1.8500,0,0.16%,2025-12-18 02:47:33.698
015299,华夏纳斯达克100ETF联接(QDII)A,2025-12-10,1.8553,1.8553,0,0.29%,2025-12-18 02:47:33.698
015299,华夏纳斯达克100ETF联接(QDII)A,2025-12-11,1.8483,1.8483,0,-0.38%,2025-12-18 02:47:33.698
015299,华夏纳斯达克100ETF联接(QDII)A,2025-12-12,1.8139,1.8139,0,-1.86%,2025-12-18 02:47:33.698
015299,华夏纳斯达克100ETF联接(QDII)A,2025-12-15,1.8033,1.8033,0,-0.58%,2025-12-18 02:47:33.698
015299,华夏纳斯达克100ETF联接(QDII)A,2025-12-16,1.8061,1.8061,0,0.16%,2025-12-18 02:47:33.698
