product_code,product_name,nav_date,nav,total_nav,income,weekly_rate,fetched_at
产品代码,产品名称,净值日期,单位净值,累计净值,日收益,周收益率,采集时间
012080,易方达中证500指数量化增强A,2025-08-15,1.0709,1.0709,0,1.87%,2025-12-18 02:46:32.713
012080,易方达中证500指数量化增强A,2025-08-18,1.0845,1.0845,0,1.27%,2025-12-18 02:46:32.713
012080,易方达中证500指数量化增强A,2025-08-19,1.0821,1.0821,0,-0.22%,2025-12-18 02:46:32.713
012080,易方达中证500指数量化增强A,2025-08-20,1.0938,1.0938,0,1.08%,2025-12-18 02:46:32.554
012080,易方达中证500指数量化增强A,2025-08-21,1.0916,1.0916,0,-0.20%,2025-12-18 02:46:32.554
012080,易方达中证500指数量化增强A,2025-08-22,1.1052,1.1052,0,1.25%,2025-12-18 02:46:32.554
012080,易方达中证500指数量化增强A,2025-08-25,1.1210,1.1210,0,1.43%,2025-12-18 02:46:32.554
012080,易方达中证500指数量化增强A,2025-08-26,1.1224,1.1224,0,0.12%,2025-12-18 02:46:32.554
012080,易方达中证500指数量化增强A,2025-08-27,1.1109,1.1109,0,-1.02%,2025-12-18 02:46:32.554
012080,易方达中证500指数量化增强A,2025-08-28,1.1274,1.1274,0,1.49%,2025-12-18 02:46:32.554
012080,易方达中证500指数量化增强A,2025-08-29,1.1333,1.1333,0,0.52%,2025-12-18 02:46:32.554
012080,易方达中证500指数量化增强A,2025-09-01,1.1433,1.1433,0,0.88%,2025-12-18 02:46:32.554
012080,易方达中证500指数量化增强A,2025-09-02,1.1217,1.1217,0,-1.89%,2025-12-18 02:46:32.554
012080,易方达中证500指数量化增强A,2025-09-03,1.1086,1.1086,0,-1.17%,2025-12-18 02:46:32.554
012080,易方达中证500指数量化增强A,2025-09-04,1.0834,1.0834,0,-2.27%,2025-12-18 02:46:32.554
012080,易方达中证500指数量化增强A,2025-09-05,1.1167,1.1167,0,3.07%,2025-12-18 02:46:32.554
012080,易方达中证500指数量化增强A,2025-09-08,1.1286,1.1286,0,1.07%,2025-12-18 02:46:32.554
012080,易方达中证500指数量化增强A,2025-09-09,1.1193,1.1193,0,-0.82%,2025-12-18 02:46:32.554
012080,易方达中证500指数量化增强A,2025-09-10,1.1196,1.1196,0,0.03%,2025-12-18 02:46:32.554
012080,易方达中证500指数量化增强A,2025-09-11,1.1476,1.1476,0,2.50%,2025-12-18 02:46:32.554
012080,易方达中证500指数量化增强A,2025-09-12,1.1501,1.1501,0,0.22%,2025-12-18 02:46:32.554
012080,易方达中证500指数量化增强A,2025-09-15,1.1470,1.1470,0,-0.27%,2025-12-18 02:46:32.554
012080,易方达中证500指数量化增强A,2025-09-16,1.1532,1.1532,0,0.54%,2025-12-18 02:46:32.554
012080,易方达中证500指数量化增强A,2025-09-17,1.1635,1.1635,0,0.89%,2025-12-18 02:46:32.361
012080,易方达中证500指数量化增强A,2025-09-18,1.1542,1.1542,0,-0.80%,2025-12-18 02:46:32.361
012080,易方达中证500指数量化增强A,2025-09-19,1.1541,1.1541,0,-0.01%,2025-12-18 02:46:32.361
012080,易方达中证500指数量化增强A,2025-09-22,1.1577,1.1577,0,0.31%,2025-12-18 02:46:32.361
012080,易方达中证500指数量化增强A,2025-09-23,1.1521,1.1521,0,-0.48%,2025-12-18 02:46:32.361
012080,易方达中证500指数量化增强A,2025-09-24,1.1767,1.1767,0,2.14%,2025-12-18 02:46:32.361
012080,易方达中证500指数量化增强A,2025-09-25,1.1802,1.1802,0,0.30%,2025-12-18 02:46:32.361
012080,易方达中证500指数量化增强A,2025-09-26,1.1693,1.1693,0,-0.92%,2025-12-18 02:46:32.361
012080,易方达中证500指数量化增强A,2025-09-29,1.1836,1.1836,0,1.22%,2025-12-18 02:46:32.361
012080,易方达中证500指数量化增强A,2025-09-30,1.1940,1.1940,0,0.88%,2025-12-18 02:46:32.361
012080,易方达中证500指数量化增强A,2025-10-09,1.2137,1.2137,0,1.65%,2025-12-18 02:46:32.361
012080,易方达中证500指数量化增强A,2025-10-10,1.1950,1.1950,0,-1.54%,2025-12-18 02:46:32.361
012080,易方达中证500指数量化增强A,2025-10-13,1.1883,1.1883,0,-0.56%,2025-12-18 02:46:32.361
012080,易方达中证500指数量化增强A,2025-10-14,1.1641,1.1641,0,-2.04%,2025-12-18 02:46:32.361
012080,易方达中证500指数量化增强A,2025-10-15,1.1810,1.1810,0,1.45%,2025-12-18 02:46:32.361
012080,易方达中证500指数量化增强A,2025-10-16,1.1710,1.1710,0,-0.85%,2025-12-18 02:46:32.361
012080,易方达中证500指数量化增强A,2025-10-17,1.1409,1.1409,0,-2.57%,2025-12-18 02:46:32.361
012080,易方达中证500指数量化增强A,2025-10-20,1.1493,1.1493,0,0.74%,2025-12-18 02:46:32.361
012080,易方达中证500指数量化增强A,2025-10-21,1.1686,1.1686,0,1.68%,2025-12-18 02:46:32.361
012080,易方达中证500指数量化增强A,2025-10-22,1.1608,1.1608,0,-0.67%,2025-12-18 02:46:32.361
012080,易方达中证500指数量化增强A,2025-10-23,1.1641,1.1641,0,0.28%,2025-12-18 02:46:32.193
012080,易方达中证500指数量化增强A,2025-10-24,1.1815,1.1815,0,1.49%,2025-12-18 02:46:32.193
012080,易方达中证500指数量化增强A,2025-10-27,1.2003,1.2003,0,1.59%,2025-12-18 02:46:32.193
012080,易方达中证500指数量化增强A,2025-10-28,1.1973,1.1973,0,-0.25%,2025-12-18 02:46:32.193
012080,易方达中证500指数量化增强A,2025-10-29,1.2171,1.2171,0,1.65%,2025-12-18 02:46:32.193
012080,易方达中证500指数量化增强A,2025-10-30,1.2021,1.2021,0,-1.23%,2025-12-18 02:46:32.193
012080,易方达中证500指数量化增强A,2025-10-31,1.1946,1.1946,0,-0.62%,2025-12-18 02:46:32.193
012080,易方达中证500指数量化增强A,2025-11-03,1.1939,1.1939,0,-0.06%,2025-12-18 02:46:32.193
012080,易方达中证500指数量化增强A,2025-11-04,1.1755,1.1755,0,-1.54%,2025-12-18 02:46:32.193
012080,易方达中证500指数量化增强A,2025-11-05,1.1807,1.1807,0,0.44%,2025-12-18 02:46:32.193
012080,易方达中证500指数量化增强A,2025-11-06,1.1983,1.1983,0,1.49%,2025-12-18 02:46:32.193
012080,易方达中证500指数量化增强A,2025-11-07,1.1966,1.1966,0,-0.14%,2025-12-18 02:46:32.193
012080,易方达中证500指数量化增强A,2025-11-10,1.1982,1.1982,0,0.13%,2025-12-18 02:46:32.193
012080,易方达中证500指数量化增强A,2025-11-11,1.1919,1.1919,0,-0.53%,2025-12-18 02:46:32.193
012080,易方达中证500指数量化增强A,2025-11-12,1.1866,1.1866,0,-0.44%,2025-12-18 02:46:32.193
012080,易方达中证500指数量化增强A,2025-11-13,1.2022,1.2022,0,1.31%,2025-12-18 02:46:32.193
012080,易方达中证500指数量化增强A,2025-11-14,1.1863,1.1863,0,-1.32%,2025-12-18 02:46:32.193
012080,易方达中证500指数量化增强A,2025-11-17,1.1828,1.1828,0,-0.30%,2025-12-18 02:46:32.193
012080,易方达中证500指数量化增强A,2025-11-18,1.1706,1.1706,0,-1.03%,2025-12-18 02:46:32.193
012080,易方达中证500指数量化增强A,2025-11-19,1.1660,1.1660,0,-0.39%,2025-12-18 02:46:32.193
012080,易方达中证500指数量化增强A,2025-11-20,1.1566,1.1566,0,-0.81%,2025-12-18 02:46:31.975
012080,易方达中证500指数量化增强A,2025-11-21,1.1200,1.1200,0,-3.16%,2025-12-18 02:46:31.975
012080,易方达中证500指数量化增强A,2025-11-24,1.1285,1.1285,0,0.76%,2025-12-18 02:46:31.975
012080,易方达中证500指数量化增强A,2025-11-25,1.1419,1.1419,0,1.19%,2025-12-18 02:46:31.975
012080,易方达中证500指数量化增强A,2025-11-26,1.1427,1.1427,0,0.07%,2025-12-18 02:46:31.975
012080,易方达中证500指数量化增强A,2025-11-27,1.1428,1.1428,0,0.01%,2025-12-18 02:46:31.975
012080,易方达中证500指数量化增强A,2025-11-28,1.1544,1.1544,0,1.02%,2025-12-18 02:46:31.975
012080,易方达中证500指数量化增强A,2025-12-01,1.1645,1.1645,0,0.87%,2025-12-18 02:46:31.975
012080,易方达中证500指数量化增强A,2025-12-02,1.1569,1.1569,0,-0.65%,2025-12-18 02:46:31.975
012080,易方达中证500指数量化增强A,2025-12-03,1.1537,1.1537,0,-0.28%,2025-12-18 02:46:31.975
012080,易方达中证500指数量化增强A,2025-12-04,1.1561,1.1561,0,0.21%,2025-12-18 02:46:31.975
012080,易方达中证500指数量化增强A,2025-12-05,1.1711,1.1711,0,1.30%,2025-12-18 02:46:31.975
012080,易方达中证500指数量化增强A,2025-12-08,1.1801,1.1801,0,0.77%,2025-12-18 02:46:31.975
012080,易方达中证500指数量化增强A,2025-12-09,1.1730,1.1730,0,-0.60%,2025-12-18 02:46:31.975
012080,易方达中证500指数量化增强A,2025-12-10,1.1782,1.1782,0,0.44%,2025-12-18 02:46:31.975
012080,易方达中证500指数量化增强A,2025-12-11,1.1682,1.1682,0,-0.85%,2025-12-18 02:46:31.975
012080,易方达中证500指数量化增强A,2025-12-12,1.1796,1.1796,0,0.98%,2025-12-18 02:46:31.975
012080,易方达中证500指数量化增强A,2025-12-15,1.1719,1.1719,0,-0.65%,2025-12-18 02:46:31.975
012080,易方达中证500指数量化增强A,2025-12-16,1.1575,1.1575,0,-1.23%,2025-12-18 02:46:31.975
012080,易方达中证500指数量化增强A,2025-12-17,1.1809,1.1809,0,2.02%,2025-12-18 02:46:31.975
